Date,Ad set name,Ad name,Campaign name,Impressions,Cost,Website purchases,Cost per website purchase,CPC (cost per link click),CTR (link click-through rate),Signup,Registration,Unique purchases,Unique adds to cart,Website leads,Unique link clicks,Unique mobile app adds of payment info,Conversion rate ranking,Post shares,Return on ad spend (ROAS),Unique completed registrations,Post comments
2020-12-24,engagers-365-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1165,5.95,,,1.49,0.34,,1,,,,4,,0,,0,,
2020-12-24,engagers-365-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,2217,16.90,,,5.63,0.14,,,,,,3,,0,,0,,
2020-12-24,engagers-365-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,4468,24.96,,,4.99,0.11,,,,,,5,,0,,0,,
2020-12-24,engagers-365-ll-1pc_all-placements,selfie-profiles-organic-outline_carousel,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,16695,148.07,1.00,148.07,8.71,0.1,,6,,,,17,,0,,5.84,,1
2020-12-24,engagers-365-ll-1pc_all-placements,selfie-profiles-stylised_carousel,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,15588,97.20,,,7.48,0.08,,1,,,,13,,0,,0,,1
2020-12-24,visitors-1_all-placements,believe-the-hype_static,pollenary_3-hot_wc-purchase_uk,1056,23.19,,,5.8,0.38,,,,,,4,,0,,0,,
2020-12-24,visitors-1_all-placements,give-a-lot-still-alive_video,pollenary_3-hot_wc-purchase_uk,373,10.46,,,5.23,0.54,,1,,,,2,,0,,0,,
2020-12-24,visitors-1_all-placements,trustpilot-richard_video,pollenary_3-hot_wc-purchase_uk,215,5.82,,,1.94,1.4,,,,,,3,,0,,0,,
2020-12-24,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,215,4.94,,,,0,,,,,,,,0,,0,,
2020-12-24,visitors-2-7_all-placements,believe-the-hype_static,pollenary_3-hot_wc-purchase_uk,2033,21.29,,,7.1,0.15,,,,,,3,,0,,0,,
2020-12-24,visitors-2-7_all-placements,give-a-lot-still-alive_video,pollenary_3-hot_wc-purchase_uk,793,9.55,,,3.18,0.38,,,,,,3,,0,,0,,1
2020-12-24,visitors-2-7_all-placements,trustpilot-richard_video,pollenary_3-hot_wc-purchase_uk,585,7.62,,,1.91,0.68,,,,,,4,,0,,0,,
2020-12-24,visitors-2-7_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,263,2.90,,,2.9,0.38,,,,,,1,,0,,0,,
2020-12-25,"Post: ""Christmas isn't just tinsel and cross-eyed fairies… 🧚""","Post: ""Christmas isn't just tinsel and cross-eyed fairies… 🧚""","Post: ""Christmas isn't just tinsel and cross-eyed fairies… 🧚""",700,2.51,,,0.25,1.43,,,,,,10,,0,2,0,,
2020-12-25,"Post: ""If you're not eating your weight in sausage rolls...""","Post: ""If you're not eating your weight in sausage rolls...""","Post: ""If you're not eating your weight in sausage rolls...""",660,2.49,,,,0,,,,,,,,0,1,0,,
2020-12-25,"Post: ""There's a fly in the coffin!👙 #YourDeathwishes""","Post: ""There's a fly in the coffin!👙 #YourDeathwishes""","Post: ""There's a fly in the coffin!👙 #YourDeathwishes""",426,2.41,,,2.41,0.23,,,,,,1,,0,,0,,
2020-12-25,"Post: ""🦐 Strange additions to the Christmas meal?""","Post: ""🦐 Strange additions to the Christmas meal?""","Post: ""🦐 Strange additions to the Christmas meal?""",609,2.80,,,,0,,,,,,,,0,,0,,2
2020-12-26,cold-customers-ll-1pc_all-placements_registration,give-a-lot-life-full-of-surprises_carousel,pollenary_mixed-funnel_wc-registration_give-a-lot,19,0.12,,,,0,,,,,,,,0,,0,,
2020-12-26,cold-interests-cluster_all-placements_registration,give-a-lot-life-full-of-surprises_carousel,pollenary_mixed-funnel_wc-registration_give-a-lot,337,2.41,,,,0,,,,,,,,0,,0,,
2020-12-26,"Post: ""Christmas isn't just tinsel and cross-eyed fairies… 🧚""","Post: ""Christmas isn't just tinsel and cross-eyed fairies… 🧚""","Post: ""Christmas isn't just tinsel and cross-eyed fairies… 🧚""",486,2.51,,,1.26,0.41,,,,,,2,,0,3,0,,
2020-12-26,"Post: ""If you're not eating your weight in sausage rolls...""","Post: ""If you're not eating your weight in sausage rolls...""","Post: ""If you're not eating your weight in sausage rolls...""",771,2.74,,,0.39,0.91,,,,,,7,,0,3,0,,
2020-12-26,"Post: ""Mick and Tel getting their own musical?! 🎶""","Post: ""Mick and Tel getting their own musical?! 🎶""","Post: ""Mick and Tel getting their own musical?! 🎶""",1176,3.32,,,0.47,0.6,,,,,,7,,0,,0,,
2020-12-26,"Post: ""There's a fly in the coffin!👙 #YourDeathwishes""","Post: ""There's a fly in the coffin!👙 #YourDeathwishes""","Post: ""There's a fly in the coffin!👙 #YourDeathwishes""",476,2.68,,,2.68,0.21,,,,,,1,,0,,0,,
2020-12-26,"Post: ""🦐 Strange additions to the Christmas meal?""","Post: ""🦐 Strange additions to the Christmas meal?""","Post: ""🦐 Strange additions to the Christmas meal?""",675,2.87,,,,0,,,,,,,,0,,0,,3
2020-12-26,cold-customers-ll-1pc_all-placements_registration,give-a-lot--paying-too-much_video,pollenary_mixed-funnel_wc-registration_give-a-lot,1101,9.45,,,4.73,0.18,,,,,,2,,0,,0,,
2020-12-26,cold-customers-ll-1pc_all-placements_registration,give-a-lot-rain-loop_video,pollenary_mixed-funnel_wc-registration_give-a-lot,66,0.39,,,,0,,,,,,,,0,,0,,
2020-12-26,cold-customers-ll-1pc_all-placements_registration,give-a-lot-we-think-LI-is-shit_static,pollenary_mixed-funnel_wc-registration_give-a-lot,18226,133.75,1.00,133.75,3.72,0.2,,2,,,,36,,0,,9.26,,
2020-12-26,cold-customers-ll-1pc_all-placements_registration,give-a-lot_video,pollenary_mixed-funnel_wc-registration_give-a-lot,30,0.14,,,0.14,3.33,,,,,,1,,0,,0,,
2020-12-26,cold-interests-cluster_all-placements_registration,give-a-lot--paying-too-much_video,pollenary_mixed-funnel_wc-registration_give-a-lot,3007,21.97,,,4.39,0.17,,,,,,5,,0,,0,,
2020-12-26,cold-interests-cluster_all-placements_registration,give-a-lot-rain-loop_video,pollenary_mixed-funnel_wc-registration_give-a-lot,321,1.67,,,,0,,,,,,,,0,,0,,
2020-12-26,cold-interests-cluster_all-placements_registration,give-a-lot-we-think-LI-is-shit_static,pollenary_mixed-funnel_wc-registration_give-a-lot,35931,177.35,,,2.16,0.23,,6,,,,80,,0,1,0,,2
2020-12-26,cold-interests-cluster_all-placements_registration,give-a-lot_video,pollenary_mixed-funnel_wc-registration_give-a-lot,215,1.16,,,0.15,3.72,,,,,,8,,0,,0,,
2020-12-26,customers-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,70,0.36,,,0.18,2.86,,,,,,2,,0,,0,,
2020-12-26,customers-ll-1pc_all-placements,hollywood-60s_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1373,10.68,,,0.56,1.38,,,,,,18,,0,,0,,1
2020-12-26,customers-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1055,10.49,,,3.5,0.28,,,,,,3,,4,,0,,
2020-12-26,customers-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1483,13.30,,,6.65,0.13,,,,,,2,,4,,0,,
2020-12-26,customers-ll-1pc_all-placements,selfie-profiles-organic-outline_carousel,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,24583,225.03,2.00,112.52,4.79,0.19,,11,,,,47,,0,,5.79,,
2020-12-26,customers-ll-1pc_all-placements,selfie-profiles-stylised_carousel,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,959,5.84,,,5.84,0.1,,,,,,1,,0,,0,,
2020-12-26,customers-ll-1pc_all-placements_selfie-profiles-organic-outline-emily-v2_w52-2020,selfie-profiles-organic-outline-emily-v2_static,pollenary_0-incubator-creative_wc-registration_uk,18201,163.46,1.00,163.46,3.63,0.25,,7,,,,45,,0,,10.39,,2
2020-12-26,customers-ll-1pc_all-placements_selfie-profiles-organic-outline-v2_w52-2020,selfie-profiles-organic-outline-v2_carousel,pollenary_0-incubator-creative_wc-registration_uk,14782,161.62,1.00,161.62,5.21,0.21,,2,,,,30,,0,,6.01,,
2020-12-26,engagers-30-fb_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,11600,42.77,,,1.34,0.28,,2,,,,31,,1,,0,,1
2020-12-26,engagers-30-ig_all-placements,believe-the-hype_static,pollenary_2-warm_wc-vc_uk,5458,31.51,,,5.25,0.11,,,,,,6,,1,,0,,
2020-12-26,engagers-30-ig_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,1659,6.95,,,6.95,0.06,,,,,,1,,1,,0,,
2020-12-26,engagers-365-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,26,0.11,,,,0,,,,,,,,0,,0,,
2020-12-26,engagers-365-ll-1pc_all-placements,hollywood-60s_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,92,0.71,,,,0,,,,,,,,0,,0,,
2020-12-26,engagers-365-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,239,1.64,,,,0,,,,,,,,0,,0,,
2020-12-26,engagers-365-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,329,2.10,,,1.05,0.61,,,,,,2,,0,,0,,
2020-12-26,engagers-365-ll-1pc_all-placements,selfie-profiles-organic-outline_carousel,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,5648,51.78,,,4.71,0.19,,,,,,11,,0,,0,,
2020-12-26,engagers-365-ll-1pc_all-placements,selfie-profiles-stylised_carousel,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,2339,11.36,,,5.68,0.09,,,,,,2,,0,,0,,
2020-12-26,visitors-1_all-placements,believe-the-hype_static,pollenary_3-hot_wc-purchase_uk,296,8.81,,,8.81,0.34,,,,,,1,,0,,0,,
2020-12-26,visitors-1_all-placements,give-a-lot-still-alive_video,pollenary_3-hot_wc-purchase_uk,134,7.92,1.00,7.92,7.92,0.75,,1,,,,1,,0,,149.12,,
2020-12-26,visitors-1_all-placements,trustpilot-richard_video,pollenary_3-hot_wc-purchase_uk,52,1.88,,,,0,,,,,,,,0,,0,,
2020-12-26,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,88,2.28,,,,0,,1,,,,,,0,,0,,
2020-12-26,visitors-2-7_all-placements,believe-the-hype_static,pollenary_3-hot_wc-purchase_uk,2002,30.33,1.00,30.33,15.17,0.1,,,,,,2,,0,,29.87,,
2020-12-26,visitors-2-7_all-placements,give-a-lot-still-alive_video,pollenary_3-hot_wc-purchase_uk,818,17.23,1.00,17.23,4.31,0.49,,,,,,3,,0,,30.06,,
2020-12-26,visitors-2-7_all-placements,trustpilot-richard_video,pollenary_3-hot_wc-purchase_uk,383,6.30,,,6.3,0.26,,,,,,1,,0,,0,,
2020-12-26,visitors-2-7_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,294,4.57,,,,0,,,,,,,,0,,0,,
2020-12-27,cold-customers-ll-1pc_all-placements_registration,give-a-lot-life-full-of-surprises_carousel,pollenary_mixed-funnel_wc-registration_give-a-lot,27,0.17,,,,0,,,,,,,,0,,0,,
2020-12-27,cold-interests-cluster_all-placements_registration,give-a-lot-life-full-of-surprises_carousel,pollenary_mixed-funnel_wc-registration_give-a-lot,476,3.29,,,,0,,,,,,,,0,,0,,
2020-12-27,engagers-365-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1123,7.15,,,,0,,,,,,,,4,,0,,
2020-12-27,"Post: ""Christmas isn't just tinsel and cross-eyed fairies… 🧚""","Post: ""Christmas isn't just tinsel and cross-eyed fairies… 🧚""","Post: ""Christmas isn't just tinsel and cross-eyed fairies… 🧚""",241,1.46,,,1.46,0.41,,,,,,1,,0,,0,,
2020-12-27,"Post: ""If you're not eating your weight in sausage rolls...""","Post: ""If you're not eating your weight in sausage rolls...""","Post: ""If you're not eating your weight in sausage rolls...""",627,2.51,,,0.84,0.48,,,,,,3,,0,1,0,,1
2020-12-27,"Post: ""Mick and Tel getting their own musical?! 🎶""","Post: ""Mick and Tel getting their own musical?! 🎶""","Post: ""Mick and Tel getting their own musical?! 🎶""",2846,7.16,,,0.55,0.46,,1,,,,12,,3,,0,,1
2020-12-27,"Post: ""There's a fly in the coffin!👙 #YourDeathwishes""","Post: ""There's a fly in the coffin!👙 #YourDeathwishes""","Post: ""There's a fly in the coffin!👙 #YourDeathwishes""",228,1.34,,,1.34,0.44,,,,,,1,,0,,0,,
2020-12-27,"Post: ""🦐 Strange additions to the Christmas meal?""","Post: ""🦐 Strange additions to the Christmas meal?""","Post: ""🦐 Strange additions to the Christmas meal?""",393,1.72,,,,0,,,,,,,,0,,0,,1
2020-12-27,cold-customers-ll-1pc_all-placements_registration,give-a-lot--paying-too-much_video,pollenary_mixed-funnel_wc-registration_give-a-lot,1711,14.18,,,2.84,0.29,,,,,,5,,0,,0,,
2020-12-27,cold-customers-ll-1pc_all-placements_registration,give-a-lot-rain-loop_video,pollenary_mixed-funnel_wc-registration_give-a-lot,106,0.68,,,,0,,,,,,,,0,,0,,
2020-12-27,cold-customers-ll-1pc_all-placements_registration,give-a-lot-we-think-LI-is-shit_static,pollenary_mixed-funnel_wc-registration_give-a-lot,9172,73.78,,,3.07,0.26,,,,,,24,,0,,0,,1
2020-12-27,cold-customers-ll-1pc_all-placements_registration,give-a-lot_video,pollenary_mixed-funnel_wc-registration_give-a-lot,52,0.35,,,,0,,,,,,,,0,,0,,
2020-12-27,cold-interests-cluster_all-placements_registration,give-a-lot--paying-too-much_video,pollenary_mixed-funnel_wc-registration_give-a-lot,8133,54.06,,,4.16,0.16,,,,,,13,,0,,0,,
2020-12-27,cold-interests-cluster_all-placements_registration,give-a-lot-rain-loop_video,pollenary_mixed-funnel_wc-registration_give-a-lot,610,3.54,,,0.59,0.98,,,,,,6,,0,,0,,
2020-12-27,cold-interests-cluster_all-placements_registration,give-a-lot-we-think-LI-is-shit_static,pollenary_mixed-funnel_wc-registration_give-a-lot,28864,141.24,1.00,141.24,2.62,0.19,,6,,,,51,,0,,10.66,,
2020-12-27,cold-interests-cluster_all-placements_registration,give-a-lot_video,pollenary_mixed-funnel_wc-registration_give-a-lot,774,4.29,,,0.25,2.2,,,,,,16,,3,,0,,
2020-12-27,customers-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,180,0.84,,,0.84,0.56,,,,,,1,,0,,0,,
2020-12-27,customers-ll-1pc_all-placements,hollywood-60s_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,10410,76.54,1.00,76.54,0.75,0.98,,3,,,,99,,0,2,2.76,,5
2020-12-27,customers-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,4538,50.74,,,3.62,0.31,,1,,,,14,,4,,0,,
2020-12-27,customers-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,5550,53.37,,,4.45,0.22,,1,,,,12,,4,,0,,
2020-12-27,customers-ll-1pc_all-placements,selfie-profiles-organic-outline_carousel,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,78410,586.64,4.00,146.66,4.1,0.18,,35,,,,136,,0,,2.8,,1
2020-12-27,customers-ll-1pc_all-placements,selfie-profiles-stylised_carousel,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,2539,16.00,,,3.2,0.2,,1,,,,5,,0,,0,,
2020-12-27,customers-ll-1pc_all-placements_selfie-profiles-organic-outline-emily-v2_w52-2020,selfie-profiles-organic-outline-emily-v2_static,pollenary_0-incubator-creative_wc-registration_uk,16523,140.78,1.00,140.78,2.76,0.31,,4,,,,48,,0,,3.96,,
2020-12-27,customers-ll-1pc_all-placements_selfie-profiles-organic-outline-v2_w52-2020,selfie-profiles-organic-outline-v2_carousel,pollenary_0-incubator-creative_wc-registration_uk,13366,137.51,1.00,137.51,6.55,0.16,,5,,,,21,,0,,7.26,,
2020-12-27,engagers-30-fb_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,16113,45.64,,,2.28,0.12,,,,,,20,,1,,0,,1
2020-12-27,engagers-30-ig_all-placements,believe-the-hype_static,pollenary_2-warm_wc-vc_uk,4152,15.38,,,7.69,0.05,,,,,,2,,1,,0,,
2020-12-27,engagers-30-ig_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,3176,9.35,,,4.68,0.06,,,,,,2,,1,,0,,
2020-12-27,engagers-365-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,95,0.44,,,,0,,,,,,,,0,,0,,
2020-12-27,engagers-365-ll-1pc_all-placements,hollywood-60s_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1267,10.17,,,0.85,0.95,,,,,,12,,0,,0,,1
2020-12-27,engagers-365-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1265,10.72,1.00,10.72,3.57,0.24,,1,,,,3,,4,,227.71,,
2020-12-27,engagers-365-ll-1pc_all-placements,selfie-profiles-organic-outline_carousel,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,17521,147.48,1.00,147.48,4.61,0.18,,5,,,,32,,0,,20.46,,
2020-12-27,engagers-365-ll-1pc_all-placements,selfie-profiles-stylised_carousel,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,4540,24.28,,,2.7,0.2,,1,,,,9,,0,,0,,
2020-12-27,visitors-1_all-placements,believe-the-hype_static,pollenary_3-hot_wc-purchase_uk,851,21.41,,,10.71,0.24,,,,,,2,,0,,0,,
2020-12-27,visitors-1_all-placements,give-a-lot-still-alive_video,pollenary_3-hot_wc-purchase_uk,553,15.89,,,1.59,1.81,,2,,,,10,,0,,0,,
2020-12-27,visitors-1_all-placements,trustpilot-richard_video,pollenary_3-hot_wc-purchase_uk,232,6.85,,,6.85,0.43,,1,,,,1,,0,,0,,
2020-12-27,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,234,6.26,,,,0,,,,,,,,0,,0,,
2020-12-27,visitors-2-7_all-placements,believe-the-hype_static,pollenary_3-hot_wc-purchase_uk,1667,19.58,,,9.79,0.12,,,,,,2,,0,,0,,
2020-12-27,visitors-2-7_all-placements,give-a-lot-still-alive_video,pollenary_3-hot_wc-purchase_uk,1146,17.99,,,4.5,0.35,,1,,,,4,,0,,0,,
2020-12-27,visitors-2-7_all-placements,trustpilot-richard_video,pollenary_3-hot_wc-purchase_uk,655,8.91,,,2.23,0.61,,,,,,4,,0,,0,,
2020-12-27,visitors-2-7_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,259,4.08,,,1.36,1.16,,,,,,3,,0,,0,,
2020-12-28,cold-customers-ll-1pc_all-placements_registration,give-a-lot-life-full-of-surprises_carousel,pollenary_mixed-funnel_wc-registration_give-a-lot,36,0.17,,,,0,,,,,,,,0,,0,,
2020-12-28,"Post: ""... How was everyone else's Christmas? 🙃""","Post: ""... How was everyone else's Christmas? 🙃""","Post: ""... How was everyone else's Christmas? 🙃""",985,4.10,,,1.03,0.41,,1,,,,4,,0,19,0,,5
2020-12-28,"Post: ""If you're not eating your weight in sausage rolls...""","Post: ""If you're not eating your weight in sausage rolls...""","Post: ""If you're not eating your weight in sausage rolls...""",176,0.86,,,0.86,0.57,,,,,,1,,0,,0,,1
2020-12-28,"Post: ""Mick and Tel getting their own musical?! 🎶""","Post: ""Mick and Tel getting their own musical?! 🎶""","Post: ""Mick and Tel getting their own musical?! 🎶""",1985,6.81,,,0.76,0.45,,,,,,9,,0,,0,,
2020-12-28,cold-customers-ll-1pc_all-placements_registration,give-a-lot--paying-too-much_video,pollenary_mixed-funnel_wc-registration_give-a-lot,1136,9.93,,,2.48,0.35,,1,,,,4,,0,,0,,
2020-12-28,cold-customers-ll-1pc_all-placements_registration,give-a-lot-rain-loop_video,pollenary_mixed-funnel_wc-registration_give-a-lot,92,0.57,,,,0,,,,,,,,0,,0,,
2020-12-28,cold-customers-ll-1pc_all-placements_registration,give-a-lot-we-think-LI-is-shit_static,pollenary_mixed-funnel_wc-registration_give-a-lot,8957,67.44,,,2.59,0.29,,4,,,,25,,0,1,0,,
2020-12-28,cold-customers-ll-1pc_all-placements_registration,give-a-lot_video,pollenary_mixed-funnel_wc-registration_give-a-lot,77,0.40,,,0.4,1.3,,,,,,1,,0,,0,,
2020-12-28,cold-interests-cluster_all-placements_registration,give-a-lot--paying-too-much_video,pollenary_mixed-funnel_wc-registration_give-a-lot,8413,48.30,,,2.01,0.29,,2,,,,23,,0,,0,,2
2020-12-28,cold-interests-cluster_all-placements_registration,give-a-lot-life-full-of-surprises_carousel,pollenary_mixed-funnel_wc-registration_give-a-lot,1692,7.20,,,1.8,0.24,,,,,,4,,0,,0,,
2020-12-28,cold-interests-cluster_all-placements_registration,give-a-lot-rain-loop_video,pollenary_mixed-funnel_wc-registration_give-a-lot,655,3.11,,,1.04,0.46,,,,,,3,,0,,0,,
2020-12-28,cold-interests-cluster_all-placements_registration,give-a-lot-we-think-LI-is-shit_static,pollenary_mixed-funnel_wc-registration_give-a-lot,34923,154.93,,,2.21,0.2,,4,,,,69,,0,,0,,3
2020-12-28,cold-interests-cluster_all-placements_registration,give-a-lot_video,pollenary_mixed-funnel_wc-registration_give-a-lot,960,4.28,,,0.39,1.15,,,,,,11,,3,,0,,
2020-12-28,customers-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,438,2.32,,,2.32,0.23,,,,,,1,,0,,0,,
2020-12-28,customers-ll-1pc_all-placements,hollywood-60s_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,7893,54.80,,,0.94,0.73,,1,,,,56,,0,,0,,1
2020-12-28,customers-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,5224,54.92,2.00,27.46,2.5,0.42,,5,,,,22,,4,,35.56,,1
2020-12-28,customers-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,7314,63.63,,,3.74,0.23,,1,,,,17,,4,,0,,
2020-12-28,customers-ll-1pc_all-placements,selfie-profiles-organic-outline_carousel,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,96120,588.80,3.00,196.27,4.67,0.13,,19,,,,121,,0,,3.53,,3
2020-12-28,customers-ll-1pc_all-placements,selfie-profiles-stylised_carousel,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,3178,18.59,,,9.3,0.06,,,,,,2,,0,,0,,
2020-12-28,customers-ll-1pc_all-placements_selfie-profiles-organic-outline-emily-v2_w52-2020,selfie-profiles-organic-outline-emily-v2_static,pollenary_0-incubator-creative_wc-registration_uk,17258,137.92,,,3.13,0.25,,8,,,,42,,0,,0,,
2020-12-28,customers-ll-1pc_all-placements_selfie-profiles-organic-outline-v2_w52-2020,selfie-profiles-organic-outline-v2_carousel,pollenary_0-incubator-creative_wc-registration_uk,12062,140.44,1.00,140.44,3.7,0.32,,14,,,,35,,0,,2.77,,
2020-12-28,engagers-30-fb_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,15308,42.36,,,1.84,0.15,,1,,,,22,,1,,0,,
2020-12-28,engagers-30-ig_all-placements,believe-the-hype_static,pollenary_2-warm_wc-vc_uk,5407,19.33,,,1.93,0.18,,2,,,,10,,1,,0,,
2020-12-28,engagers-30-ig_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,2963,8.18,,,4.09,0.07,,2,,,,2,,1,,0,,
2020-12-28,engagers-365-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,272,1.02,,,1.02,0.37,,,,,,1,,0,,0,,
2020-12-28,engagers-365-ll-1pc_all-placements,hollywood-60s_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1318,8.09,,,2.7,0.23,,,,,,3,,0,,0,,
2020-12-28,engagers-365-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1465,11.73,,,2.35,0.34,,,,,,5,,4,,0,,
2020-12-28,engagers-365-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1493,8.65,,,2.88,0.2,,,,,,3,,4,,0,,
2020-12-28,engagers-365-ll-1pc_all-placements,selfie-profiles-organic-outline_carousel,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,19974,130.14,2.00,65.07,3.94,0.17,,3,,,,33,,0,,13.45,,
2020-12-28,engagers-365-ll-1pc_all-placements,selfie-profiles-stylised_carousel,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,7206,36.71,,,4.08,0.12,,,,,,9,,0,,0,,
2020-12-28,visitors-1_all-placements,believe-the-hype_static,pollenary_3-hot_wc-purchase_uk,857,18.81,,,6.27,0.35,,,,,,3,,0,,0,,
2020-12-28,visitors-1_all-placements,give-a-lot-still-alive_video,pollenary_3-hot_wc-purchase_uk,574,17.19,,,2.87,1.05,,2,,,,6,,0,,0,,
2020-12-28,visitors-1_all-placements,trustpilot-richard_video,pollenary_3-hot_wc-purchase_uk,255,7.29,,,1.46,1.96,,,,,,5,,0,,0,,
2020-12-28,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,273,6.91,,,6.91,0.37,,,,,,1,,0,,0,,
2020-12-28,visitors-2-7_all-placements,believe-the-hype_static,pollenary_3-hot_wc-purchase_uk,1981,22.11,,,5.53,0.2,,,,,,4,,0,,0,,
2020-12-28,visitors-2-7_all-placements,give-a-lot-still-alive_video,pollenary_3-hot_wc-purchase_uk,919,12.03,1.00,12.03,4.01,0.33,,2,,,,3,,0,,80.96,,
2020-12-28,visitors-2-7_all-placements,trustpilot-richard_video,pollenary_3-hot_wc-purchase_uk,705,8.87,,,4.44,0.28,,,,,,2,,0,,0,,
2020-12-28,visitors-2-7_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,386,5.48,,,,0,,,,,,,,0,,0,,
2020-12-29,cold-customers-ll-1pc_all-placements_registration,give-a-lot-life-full-of-surprises_carousel,pollenary_mixed-funnel_wc-registration_give-a-lot,19,0.06,,,,0,,,,,,,,0,,0,,
2020-12-29,"Post: ""... How was everyone else's Christmas? 🙃""","Post: ""... How was everyone else's Christmas? 🙃""","Post: ""... How was everyone else's Christmas? 🙃""",2026,8.41,,,2.8,0.15,,,,,,3,,3,24,0,,4
2020-12-29,"Post: ""Mick and Tel getting their own musical?! 🎶""","Post: ""Mick and Tel getting their own musical?! 🎶""","Post: ""Mick and Tel getting their own musical?! 🎶""",2243,6.60,,,0.94,0.31,,,,,,6,,0,,0,,
2020-12-29,"Post: ""😶""","Post: ""😶""","Post: ""😶""",3796,11.93,,,,0,,,,,,,,5,113,0,,13
2020-12-29,cold-customers-ll-1pc_all-placements_registration,give-a-lot--paying-too-much_video,pollenary_mixed-funnel_wc-registration_give-a-lot,608,6.48,,,3.24,0.33,,,,,,2,,0,,0,,
