"customer_id","gender","age","likes_wine","likes_beer","likes_spirits","income","digital","social_media_usage","number_of_children","alcohol_connoisseur","premium_member","alcohol_units_per_week","hobby_travel","hobby_watch_sports","hobby_foodie"
"PQ00066968","M",41,1,0,0,"£30-45K",3,"low",2,0,0,7,0,1,1
"BQ00022863","M",69,0,0,0,"£15-30K",3,"med",0,0,1,14,0,1,0
"ZQ00048543","F",61,1,0,0,"£15-30K",5,"high",1,1,0,15,0,1,1
"PQ0008063","M",62,0,0,0,"£45-75K",1,"low",3,1,0,3,0,1,1
"PQ00060006","M",70,0,0,0,"<£15K",5,"low",3,1,0,6,1,1,1
"XQ00079947","M",48,1,1,1,"£30-45K",4,"high",2,0,0,6,0,1,1
"PQ0007814","M",30,1,0,1,"£15-30K",1,"low",1,1,1,11,0,1,1
"BQ00099695","F",57,0,1,0,"£30-45K",3,"low",0,0,0,13,0,1,0
"AQ00046552","F",73,0,0,1,"<£15K",4,"low",1,1,1,2,0,1,0
"BQ00069126","M",53,0,0,0,"£30-45K",2,"low",0,0,0,4,1,1,0
"PQ00015624","M",68,1,0,0,"<£15K",2,"low",1,0,0,4,0,1,0
"BQ0007079","F",67,0,0,1,"£30-45K",3,"low",2,1,1,14,1,1,1
"BQ0001796","F",66,0,1,0,"<£15K",5,"low",0,0,0,7,1,1,1
"AQ00012066","M",45,0,1,1,"£15-30K",1,"high",2,1,0,1,0,1,1
"XQ00057509","F",36,0,0,0,"£30-45K",2,"low",0,0,1,10,0,0,1
"PQ00052823","M",49,1,1,0,"£30-45K",1,"low",0,0,0,6,0,1,0
"AQ00074647","M",44,0,1,0,"£15-30K",1,"low",1,1,0,4,0,1,1
"XQ00012191","M",39,1,0,0,"£45-75K",2,"med",4,1,0,5,0,0,0
"AQ0008119","M",35,0,1,0,"£30-45K",1,"med",4,0,0,6,0,0,1
"BQ00041092","M",43,1,1,0,"£30-45K",1,"med",1,0,0,4,1,0,0
"PQ0005800","M",42,1,1,0,"£45-75K",4,"high",2,0,0,1,0,1,0
"ZQ00074904","M",31,1,0,1,"£30-45K",4,"med",2,0,0,14,0,1,0
"BQ00017436","M",69,0,0,1,"<£15K",2,"low",0,0,1,13,0,1,0
"AQ00069325","M",60,0,1,1,"£15-30K",1,"low",0,1,0,3,0,0,0
"ZQ00067411","F",28,1,1,1,"£15-30K",2,"low",2,0,0,5,0,1,0
"ZQ00045120","F",40,0,0,1,"£15-30K",1,"med",2,0,1,10,0,1,0
"ZQ00016880","M",40,0,1,0,"£75K+",1,"low",1,1,0,10,1,0,1
"XQ00051405","M",59,1,1,1,"£30-45K",2,"low",2,1,0,6,1,1,0
"AQ00066451","M",36,1,0,1,"£30-45K",1,"high",0,0,0,2,1,0,0
"BQ00054003","F",75,0,1,0,"£15-30K",1,"low",1,1,0,8,0,1,1
"BQ00089861","M",18,0,0,1,"£15-30K",4,"high",0,0,1,8,0,1,0
"PQ00071333","F",67,1,0,1,"<£15K",2,"low",0,1,0,8,0,0,0
"AQ00097503","M",62,0,0,0,"£15-30K",2,"high",1,1,0,8,0,1,1
"PQ00051737","M",47,0,1,0,"£45-75K",3,"low",2,1,0,2,0,0,1
"AQ00031109","M",55,1,0,1,"£30-45K",2,"low",0,0,0,8,0,1,1
"PQ00074764","M",43,0,0,0,"£15-30K",5,"high",1,1,1,25,1,1,0
"XQ00030494","M",70,1,0,0,"£15-30K",1,"low",0,1,0,4,1,1,0
"PQ00063637","M",75,1,1,1,"£15-30K",3,"low",0,0,0,3,0,1,0
"AQ00023416","M",49,0,0,1,"£30-45K",1,"low",0,0,0,1,0,1,0
"ZQ00012367","M",62,0,0,0,"£30-45K",5,"low",0,1,0,11,0,1,0
"AQ00015129","F",36,1,1,0,"£30-45K",4,"low",0,1,0,8,1,0,0
"ZQ00099643","F",58,1,0,1,"£75K+",3,"low",1,0,1,4,1,0,0
"AQ00088091","M",41,1,0,0,"£15-30K",2,"low",0,1,0,3,0,1,1
"AQ00027961","M",65,1,0,0,"<£15K",5,"med",1,1,0,4,0,1,0
"AQ00047472","M",40,1,1,0,"£15-30K",1,"low",4,1,0,2,1,1,0
"AQ00012561","M",44,0,0,0,"£15-30K",4,"med",1,0,1,6,0,1,1
"PQ00076678","M",40,0,1,0,"£30-45K",1,"high",0,0,0,5,1,1,0
"PQ0003719","F",71,0,0,1,"£30-45K",5,"med",1,0,0,3,0,1,0
"ZQ00021498","M",35,0,0,1,"£30-45K",1,"low",0,0,1,28,0,1,1
"AQ00094929","F",30,1,0,1,"£30-45K",1,"med",3,0,0,11,0,0,0
"AQ00083287","M",71,1,1,0,"£30-45K",4,"med",3,1,1,13,1,1,1
"ZQ00079869","M",60,1,0,1,"£15-30K",1,"low",2,1,0,5,0,1,0
"PQ00061244","F",63,0,0,1,"£30-45K",2,"low",0,1,1,10,0,1,0
"XQ00084618","M",39,0,0,1,"£15-30K",3,"low",1,0,0,5,0,0,0
"PQ0003043","M",75,0,0,0,"<£15K",5,"high",1,1,0,5,0,0,0
"BQ00099696","F",40,0,1,1,"£75K+",2,"low",1,0,0,1,1,0,1
"AQ00038961","M",75,0,1,1,"<£15K",2,"low",1,0,0,13,0,1,0
"BQ00081052","M",41,0,0,0,"£45-75K",5,"low",0,0,0,6,0,1,0
"AQ00092243","M",50,1,0,1,"£15-30K",1,"med",1,0,0,3,0,1,0
"PQ00014470","F",70,0,0,0,"£30-45K",4,"med",2,1,0,9,0,1,0
"ZQ00055983","F",37,1,0,0,"£30-45K",2,"med",1,1,1,0,1,1,1
"AQ00019897","M",47,0,1,0,"£30-45K",2,"high",0,1,0,7,1,0,0
"AQ00033087","M",72,0,1,1,"£30-45K",1,"med",2,1,0,8,0,0,0
"PQ00067111","M",35,0,0,0,"£30-45K",2,"high",1,1,0,12,0,1,1
"BQ00039186","M",39,1,0,0,"£15-30K",2,"med",0,1,0,11,0,1,0
"XQ00025595","M",43,1,0,0,"£15-30K",5,"low",0,0,0,4,0,1,0
"XQ00012769","M",35,0,1,0,"£30-45K",3,"low",0,0,1,25,0,0,0
"XQ00085729","M",35,1,0,1,"£30-45K",2,"med",1,1,0,7,0,0,0
"AQ00016089","M",60,0,0,1,"£30-45K",1,"Unknown",1,1,0,5,0,0,0
"AQ00013741","M",70,0,1,1,"£15-30K",5,"low",0,1,1,8,0,1,0
"XQ00068523","M",28,1,0,0,"£30-45K",1,"med",3,1,1,24,1,1,1
"PQ00031440","M",67,0,0,0,"£30-45K",5,"low",1,1,0,5,1,1,0
"AQ00030452","M",42,0,0,1,"£30-45K",3,"low",1,1,1,11,0,0,0
"XQ00079808","M",75,1,0,0,"<£15K",1,"med",2,1,0,4,0,0,1
"ZQ00016","M",69,0,0,1,"<£15K",4,"med",0,0,0,14,0,1,0
"PQ00029983","M",58,1,0,1,"£45-75K",1,"low",1,1,0,6,0,0,1
"BQ00085827","M",38,1,0,1,"£30-45K",3,"low",4,0,0,6,0,0,0
"ZQ00091562","M",62,1,1,0,"£45-75K",1,"low",2,1,0,7,0,0,0
"AQ00028698","F",74,0,1,1,"<£15K",3,"med",0,0,0,2,0,1,0
"ZQ00061213","M",19,1,1,0,"<£15K",1,"high",0,0,0,4,0,1,0
"ZQ00022145","U",68,0,0,0,"<£15K",5,"low",0,1,1,4,0,0,0
"AQ00061269","U",67,0,1,1,"£15-30K",5,"med",0,0,0,7,0,1,0
"XQ00018112","M",50,0,0,0,"£30-45K",3,"med",1,1,0,8,1,1,1
"XQ00015830","F",35,0,1,1,"£15-30K",3,"low",1,0,0,6,0,1,0
"ZQ00069957","F",47,1,1,0,"£15-30K",3,"med",2,1,0,3,0,1,0
"XQ0002026","F",19,0,0,1,"£15-30K",1,"high",0,0,0,14,0,1,0
"XQ00019669","F",65,0,0,0,"<£15K",5,"med",1,0,0,6,0,1,1
"PQ00081756","F",66,0,0,0,"£30-45K",4,"high",2,1,0,6,0,1,1
"ZQ00051460","F",38,0,0,0,"£75K+",1,"low",1,0,0,6,1,1,0
"PQ00082797","F",39,1,0,0,"£30-45K",3,"med",2,0,0,9,1,1,1
"XQ00030549","F",67,0,0,0,"<£15K",3,"low",0,1,0,5,0,1,0
"BQ00025517","M",72,0,1,1,"<£15K",2,"low",0,0,0,5,0,1,0
"AQ00015327","M",67,1,0,0,"£45-75K",3,"low",2,1,0,12,0,1,1
"AQ00075534","U",21,1,0,1,"<£15K",4,"high",0,0,0,6,0,1,0
"AQ00018614","F",67,1,1,1,"<£15K",4,"low",1,1,0,10,1,1,1
"PQ00029938","M",46,1,0,0,"£15-30K",1,"med",3,0,0,3,0,0,0
"AQ00076991","M",37,1,0,0,"£45-75K",1,"low",4,1,0,7,0,0,0
"ZQ00040289","M",75,1,0,0,"<£15K",1,"med",0,1,0,9,1,0,0
"PQ00081339","F",20,0,0,0,"<£15K",1,"med",1,0,0,1,0,1,0
"ZQ00019333","M",64,1,0,1,"£30-45K",1,"low",1,0,1,20,0,1,0
"ZQ00015477","M",60,1,0,1,"£30-45K",5,"low",1,0,0,13,0,1,1
"BQ00059378","F",41,1,1,0,"£45-75K",2,"low",1,0,0,6,1,0,0
"ZQ00079383","F",25,1,0,1,"£30-45K",1,"med",0,0,0,8,1,0,0
"ZQ00070830","F",67,1,0,1,"<£15K",5,"low",1,0,0,4,0,1,1
"ZQ00094033","M",33,0,0,0,"£30-45K",3,"med",1,1,0,5,1,0,0
"PQ00084655","M",45,1,1,0,"£45-75K",3,"low",1,0,0,0,0,0,1
"BQ00086660","F",49,0,0,1,"<£15K",4,"med",1,1,0,10,0,0,0
"BQ00090464","M",66,1,0,0,"<£15K",2,"med",0,1,0,9,0,1,0
"ZQ00016024","U",43,0,0,0,"£30-45K",2,"med",1,0,0,7,0,0,0
"AQ00035986","M",39,0,0,0,"£30-45K",2,"med",1,0,1,7,1,0,1
"AQ00084475","F",20,1,0,0,"£15-30K",2,"high",0,0,0,10,0,0,0
"BQ00088667","M",26,1,0,1,"£30-45K",1,"med",2,1,0,9,0,1,1
"XQ00030833","M",69,0,1,1,"£15-30K",3,"med",0,0,0,8,0,1,0
"ZQ00064606","M",65,1,0,1,"£75K+",2,"med",0,0,0,6,0,1,1
"XQ00031967","F",19,0,0,1,"£15-30K",1,"low",0,1,0,10,0,1,1
"AQ00074573","M",72,1,0,1,"<£15K",4,"low",2,1,0,3,0,1,0
"AQ00037444","F",44,1,0,0,"£45-75K",1,"low",1,1,0,3,0,1,0
"XQ00022465","M",64,1,0,1,"£30-45K",4,"high",0,0,0,6,0,0,0
"XQ00051464","F",62,0,1,1,"£45-75K",3,"med",3,1,1,23,0,1,1
"PQ00014218","M",20,1,1,1,"£30-45K",3,"med",0,0,0,2,0,0,0
"ZQ00047160","F",56,0,0,1,"£75K+",2,"low",1,0,0,2,0,0,1
"XQ00026432","F",53,0,0,1,"£30-45K",4,"med",1,1,0,1,0,1,0
"XQ00043023","F",66,1,0,1,"<£15K",4,"med",2,0,0,13,0,1,0
"PQ00056437","F",49,0,1,1,"£45-75K",3,"low",0,1,0,7,0,1,1
"BQ00050395","M",73,0,0,1,"£15-30K",4,"high",3,1,0,1,0,0,0
"AQ00095259","M",66,0,0,0,"£30-45K",3,"low",0,0,0,5,0,1,0
"XQ00080029","M",70,0,0,0,"<£15K",5,"low",4,1,0,14,0,1,1
"XQ00050339","M",41,1,1,0,"£15-30K",2,"low",0,1,0,6,0,1,0
"PQ00053581","F",63,1,0,1,"£30-45K",1,"low",1,1,0,1,0,0,0
"ZQ00046503","F",50,1,0,0,"£45-75K",2,"low",1,1,0,8,0,1,1
"ZQ00043849","F",65,0,0,0,"<£15K",4,"low",2,1,0,7,0,1,0
"AQ00063441","F",75,0,0,1,"£15-30K",2,"low",1,1,0,3,0,1,0
"PQ00032892","M",68,1,0,1,"£15-30K",2,"low",2,1,1,10,0,1,1
"PQ00087402","F",39,0,0,1,"£15-30K",3,"low",2,0,0,5,0,1,1
"AQ00087015","M",63,1,0,0,"£15-30K",1,"low",4,0,0,4,0,1,1
"AQ00049693","F",60,0,0,0,"£30-45K",1,"low",1,1,0,12,1,0,0
"XQ0003120","M",69,0,1,0,"<£15K",1,"low",2,0,0,7,0,1,1
"XQ00029604","M",42,1,0,1,"£30-45K",2,"low",1,0,0,10,0,0,0
"XQ00057259","F",45,1,0,1,"<£15K",1,"low",1,1,0,8,0,1,0
"ZQ00021671","M",73,1,0,1,"£75K+",5,"low",0,0,0,10,1,0,1
"ZQ00087804","M",21,0,1,1,"£15-30K",1,"high",1,0,0,5,0,0,0
"AQ00098667","F",66,0,1,1,"£15-30K",1,"med",2,0,0,8,0,1,1
"PQ00084155","M",62,0,1,1,"£15-30K",1,"low",4,0,1,11,0,0,0
"PQ00055049","M",38,1,0,1,"£30-45K",4,"med",2,0,0,9,0,0,1
"XQ00051348","M",47,0,0,0,"£15-30K",4,"low",0,0,0,8,0,1,0
"XQ00039751","M",54,0,0,0,"£45-75K",1,"low",1,0,1,18,0,1,1
"ZQ00017977","M",49,0,0,0,"£30-45K",1,"high",2,0,0,4,0,1,1
"ZQ00068222","F",35,0,0,0,"£15-30K",3,"med",0,0,0,4,0,1,0
"PQ00087197","M",66,0,1,1,"<£15K",4,"low",1,1,0,7,0,1,0
"PQ00020448","M",40,0,1,0,"£45-75K",1,"low",0,0,0,13,0,0,1
"XQ00046367","M",74,1,1,0,"<£15K",4,"low",4,0,0,9,0,1,0
"XQ00042047","M",66,1,1,0,"£30-45K",2,"low",0,0,0,6,0,0,0
"ZQ00099622","M",61,1,0,0,"£45-75K",2,"low",4,0,0,5,0,0,1
"BQ00088832","F",71,0,1,0,"<£15K",1,"high",1,1,0,2,0,1,1
"XQ00052688","F",70,1,1,0,"<£15K",3,"high",2,1,0,8,0,1,0
"BQ00033391","F",50,1,1,1,"£45-75K",3,"med",2,1,0,11,0,0,1
"PQ0001119","M",63,1,1,0,"£30-45K",1,"low",2,0,1,19,0,1,0
"PQ00092477","F",21,0,1,1,"<£15K",1,"high",0,0,0,8,0,0,1
"PQ00021425","F",64,1,1,0,"£15-30K",3,"med",1,0,0,10,1,0,1
"BQ00031390","M",56,0,0,0,"£30-45K",1,"med",2,0,1,26,1,0,0
"XQ00088824","M",36,0,0,1,"£15-30K",1,"med",0,0,0,8,0,0,0
"XQ00046607","M",35,1,0,1,"£45-75K",1,"low",3,0,0,5,0,0,0
"ZQ00067838","F",40,0,1,1,"£30-45K",3,"low",2,0,0,4,0,1,1
"BQ00056688","M",19,1,0,0,"<£15K",1,"med",0,0,0,4,0,1,0
"AQ0007236","M",49,0,0,1,"£45-75K",1,"low",1,1,0,10,0,1,0
"ZQ00096654","M",47,1,0,1,"£30-45K",5,"high",4,0,0,3,0,1,0
"PQ00064197","M",72,1,1,0,"£30-45K",5,"low",1,0,0,9,0,0,1
"BQ00093898","F",21,0,0,0,"£30-45K",1,"med",0,1,0,14,0,0,0
"BQ00095305","M",63,0,1,0,"£15-30K",2,"high",0,1,0,9,0,0,0
"XQ00072160","F",43,1,1,1,"£30-45K",2,"low",1,1,0,5,0,1,0
"PQ00094454","M",30,0,0,1,"£30-45K",2,"high",1,0,0,4,0,0,0
"XQ00039145","M",67,1,0,0,"£15-30K",3,"med",0,1,0,3,0,1,0
"AQ00018802","M",60,0,0,0,"£30-45K",5,"med",0,1,0,13,0,0,1
"ZQ00040662","U",41,0,0,1,"£45-75K",1,"med",1,1,1,6,0,1,1
"AQ00086703","F",21,0,0,0,"£30-45K",1,"low",0,0,0,11,0,0,0
"PQ00038952","F",48,1,1,0,"£30-45K",4,"low",2,0,0,9,0,1,0
"ZQ00024486","F",63,0,0,1,"£45-75K",1,"med",1,1,0,5,0,1,1
"AQ00069734","M",71,1,0,1,"<£15K",4,"med",3,0,0,2,0,1,1
"PQ00018292","M",35,0,0,0,"£30-45K",1,"low",3,1,0,8,0,0,0
"AQ00050365","M",70,0,1,1,"£15-30K",3,"low",4,1,0,2,0,1,0
"PQ00065932","F",63,0,0,1,"£30-45K",2,"low",3,1,0,5,0,1,0
"XQ00028533","M",59,0,0,0,"£30-45K",1,"low",3,1,0,8,0,1,1
"AQ00098899","M",43,1,0,1,"£15-30K",1,"high",2,0,0,3,0,1,0
"XQ00080898","M",68,0,0,0,"£15-30K",4,"med",2,1,0,6,0,1,0
"PQ00018843","M",74,1,0,0,"<£15K",3,"low",1,1,0,6,0,1,0
"AQ0009472","M",43,0,0,0,"£15-30K",3,"low",0,0,0,4,0,1,1
"AQ00067347","F",38,0,1,0,"£15-30K",1,"low",0,1,1,21,0,0,1
"XQ00097091","F",21,1,0,1,"£15-30K",1,"high",1,0,0,13,0,0,1
"AQ00065196","M",47,0,1,1,"£30-45K",5,"med",4,1,0,10,0,0,1
"BQ0006009","F",64,0,1,0,"£15-30K",1,"high",1,1,0,7,0,1,0
"BQ00016319","M",39,0,1,1,"£15-30K",1,"low",1,0,0,5,0,1,0
"XQ00035624","F",37,0,1,0,"£15-30K",1,"med",2,1,0,7,0,1,0
"BQ00084581","M",64,0,0,0,"£15-30K",1,"low",1,1,0,10,0,1,0
"AQ00068694","M",44,1,0,1,"£15-30K",2,"med",4,1,0,10,0,0,1
"PQ0007307","M",64,0,1,1,"£30-45K",3,"low",0,0,0,13,0,0,1
"XQ00089985","F",44,0,0,0,"£15-30K",2,"low",2,1,0,7,0,1,0
"XQ00067853","M",64,0,0,1,"£30-45K",1,"low",2,0,0,4,0,1,1
"AQ00037264","M",46,0,0,1,"<£15K",2,"med",1,0,0,7,0,1,0
"BQ00098960","M",43,0,0,0,"£30-45K",2,"low",3,0,1,12,0,1,0
"ZQ00076137","M",68,0,0,1,"£15-30K",5,"low",0,0,0,3,0,1,0
"PQ00071037","M",69,1,1,1,"£15-30K",2,"med",3,0,0,17,0,1,0
"PQ00072899","M",35,0,0,1,"£15-30K",1,"high",2,0,0,7,0,1,0
"ZQ00061131","F",68,1,0,1,"£15-30K",5,"low",0,1,0,12,0,1,1
"AQ00056118","M",62,0,0,0,"£15-30K",1,"low",1,0,0,2,0,1,0
"ZQ00032509","M",57,0,0,1,"£45-75K",2,"low",1,0,0,5,0,0,1
"XQ00071117","M",72,0,0,1,"£15-30K",5,"med",0,1,0,12,0,1,0
"XQ00053059","M",47,1,0,0,"£30-45K",4,"low",1,1,0,4,0,1,1
"PQ00086226","M",61,0,1,0,"£30-45K",1,"low",3,0,0,11,0,0,0
"XQ00039744","F",67,0,0,0,"£15-30K",2,"med",0,0,0,11,0,0,0
"ZQ00075778","M",36,1,0,0,"£15-30K",1,"low",2,1,0,14,0,1,1
"ZQ00080125","M",49,1,0,1,"£15-30K",1,"low",3,0,1,14,0,1,0
"BQ00062174","M",28,1,1,0,"<£15K",1,"low",1,1,1,20,0,1,0
"PQ00020289","F",39,1,0,0,"£30-45K",2,"low",3,1,0,11,1,0,0
"XQ00091399","M",62,1,0,1,"£45-75K",1,"med",1,0,0,10,0,1,0
"XQ00064688","M",75,0,0,1,"£30-45K",3,"med",1,1,0,1,1,1,0
"BQ00030131","F",19,1,0,0,"£15-30K",1,"high",0,0,0,1,0,1,0
"BQ00040415","M",45,1,0,0,"£30-45K",4,"med",2,1,0,9,0,1,1
"BQ00077077","M",66,0,0,0,"£15-30K",3,"low",0,1,0,25,0,1,0
"ZQ00067114","F",61,0,0,1,"£45-75K",2,"med",1,0,0,6,0,0,1
"PQ00068024","F",56,0,1,0,"£30-45K",3,"Unknown",1,0,0,8,0,1,1
"PQ00026204","M",64,0,0,1,"£30-45K",1,"med",0,0,1,27,1,1,0
"AQ0001024","M",71,0,0,0,"<£15K",3,"low",1,1,0,15,0,1,0
"XQ00010405","M",49,1,1,0,"£30-45K",1,"low",2,1,0,9,1,0,0
"XQ00055079","M",50,0,1,0,"£15-30K",1,"low",0,1,0,10,0,1,0
"XQ000248","F",40,1,0,0,"£30-45K",3,"med",4,1,0,8,1,0,0
"ZQ0009940","F",62,0,0,0,"£45-75K",1,"low",3,0,0,11,0,0,1
"BQ00062436","F",49,0,0,1,"£30-45K",3,"med",2,0,0,2,1,0,1
"BQ00092759","M",41,0,1,1,"£15-30K",1,"high",1,1,0,5,0,1,0
"XQ0003203","M",61,0,1,0,"£45-75K",1,"low",1,0,0,6,0,1,0
"BQ00022183","M",49,1,0,1,"£30-45K",2,"low",1,1,0,2,1,0,0
"AQ00013615","M",19,0,0,1,"£15-30K",1,"med",0,0,0,9,0,1,0
"ZQ00093153","M",60,0,0,1,"£30-45K",2,"med",0,1,0,16,1,1,1
"AQ00057660","M",72,0,1,0,"<£15K",4,"low",3,0,0,1,0,1,0
"ZQ00019983","M",40,0,0,0,"£45-75K",1,"low",2,0,0,7,0,0,0
"PQ00021389","M",50,0,0,1,"£15-30K",2,"high",4,0,0,14,0,1,0
"AQ00020437","M",39,0,0,0,"£15-30K",1,"low",2,1,0,1,1,1,0
"BQ00095633","M",35,1,1,0,"£45-75K",1,"med",0,0,1,8,0,1,0
"BQ00040643","M",48,0,1,0,"£45-75K",3,"med",3,0,0,16,0,1,0
"ZQ00074574","M",73,1,1,1,"£15-30K",5,"low",1,1,0,9,0,1,0
"XQ00057333","F",44,0,1,0,"£45-75K",1,"high",0,0,0,9,0,1,1
"XQ00093324","F",38,0,0,0,"£75K+",4,"med",3,0,0,7,1,1,1
"PQ00019242","F",65,1,1,0,"£15-30K",5,"med",3,1,0,7,0,0,0
"PQ00010823","M",60,0,0,1,"£15-30K",3,"med",2,0,0,10,0,1,0
"BQ0009144","F",72,1,0,0,"£15-30K",2,"low",3,0,0,15,0,0,0
"BQ0003536","F",46,0,1,0,"£15-30K",4,"low",3,1,0,11,0,1,1
"ZQ00044333","F",59,1,0,0,"£15-30K",1,"med",1,0,1,4,0,1,0
"XQ0006613","M",75,1,0,0,"<£15K",2,"low",1,1,0,10,0,1,0
"XQ00092954","F",73,0,1,0,"£30-45K",5,"med",2,0,0,10,0,0,0
"AQ00051513","M",49,0,0,1,"£30-45K",1,"low",1,0,0,6,0,1,0
"XQ00071752","M",73,0,1,1,"<£15K",1,"low",2,0,0,5,0,1,0
"ZQ00069463","M",70,0,0,0,"<£15K",2,"low",3,0,0,5,0,1,0
"AQ00014701","F",20,0,1,1,"<£15K",1,"high",0,0,0,11,0,0,0
"ZQ00080971","F",73,1,0,1,"<£15K",5,"high",2,0,0,4,0,1,0
"AQ00060031","F",36,0,0,0,"£45-75K",3,"low",3,0,0,16,0,1,1
"ZQ00033601","M",64,1,1,1,"£75K+",1,"low",1,1,0,5,0,0,0
"PQ00057282","M",35,0,0,0,"£30-45K",1,"low",3,0,0,8,0,0,0
"AQ00035245","M",45,1,1,0,"£30-45K",1,"low",1,0,0,5,0,0,1
"AQ00025213","M",65,0,0,0,"<£15K",1,"med",2,1,0,14,0,1,0
"XQ00093139","M",45,0,0,0,"£15-30K",1,"low",0,1,0,1,0,1,0
"AQ00041858","M",63,0,0,0,"£15-30K",1,"low",1,0,0,4,0,0,1
"BQ00027412","M",41,1,1,0,"£30-45K",1,"med",2,0,0,10,0,0,0
"ZQ00038536","F",45,1,0,0,"£15-30K",1,"med",4,1,0,2,0,1,0
"PQ0008693","M",68,0,0,0,"£15-30K",4,"med",1,0,0,4,0,1,1
"ZQ00033488","F",69,0,1,0,"£15-30K",5,"high",1,0,0,3,1,1,0
"BQ00045126","F",19,0,0,0,"<£15K",1,"low",0,0,0,8,0,0,1
"ZQ00040385","M",36,0,0,1,"£15-30K",1,"high",0,1,0,8,0,1,0
"BQ00095545","M",50,0,1,0,"£30-45K",1,"med",2,0,0,10,0,0,1
"ZQ00082733","F",75,1,0,0,"£15-30K",4,"low",2,1,0,2,0,1,0
"PQ00015356","M",48,0,0,1,"£30-45K",3,"low",0,0,0,4,0,0,0
"PQ00031899","M",39,0,1,0,"<£15K",3,"high",1,1,0,8,0,1,0
"ZQ00098308","M",63,0,1,0,"£15-30K",1,"high",0,1,0,10,0,1,0
"ZQ00099220","M",65,1,0,1,"£30-45K",3,"low",4,1,0,3,0,1,1
"BQ00029617","M",75,0,0,0,"<£15K",3,"high",1,0,0,2,0,1,0
"XQ00028586","M",64,1,1,1,"£30-45K",1,"low",3,0,0,11,1,1,0
"ZQ0003189","M",62,1,1,0,"£45-75K",2,"high",1,0,0,17,0,1,1
"XQ00096402","F",18,1,1,0,"<£15K",4,"high",0,0,0,11,0,0,0
"PQ00050699","F",67,1,0,0,"£30-45K",1,"med",0,1,1,2,1,1,1
"XQ00027484","M",19,0,0,1,"<£15K",1,"high",0,0,0,6,0,1,0
"AQ00053249","F",43,0,0,1,"£30-45K",1,"med",2,1,0,6,0,1,1
"AQ00026209","M",75,0,0,0,"<£15K",5,"med",1,0,0,3,0,1,0
"AQ00044980","M",22,0,1,0,"<£15K",1,"high",0,0,0,4,0,1,1
"PQ00079558","F",42,0,0,0,"£30-45K",2,"med",0,0,0,5,0,1,1
"XQ00079320","M",35,0,0,0,"£30-45K",1,"med",1,1,1,29,0,1,1
"BQ00063842","M",30,0,0,0,"£15-30K",2,"low",0,1,0,2,1,1,0
"ZQ00040155","M",69,1,0,1,"£30-45K",3,"med",1,1,0,6,0,1,0
"XQ00054271","M",50,0,0,0,"£15-30K",2,"med",0,0,0,3,0,1,0
"PQ00020018","M",39,1,0,1,"£45-75K",1,"high",1,1,0,4,0,0,1
"XQ00064534","F",61,0,0,1,"£30-45K",1,"low",3,0,0,6,0,1,0
"ZQ00056416","M",46,1,1,0,"£45-75K",2,"high",0,1,0,15,0,0,0
"ZQ00042688","M",23,1,0,0,"<£15K",3,"med",0,0,1,27,0,1,0
"BQ00068357","F",67,0,0,0,"<£15K",3,"low",0,1,0,8,1,1,0
"BQ00044363","M",35,0,1,1,"£45-75K",1,"med",1,0,0,5,0,1,0
"BQ00023273","M",48,0,1,0,"£15-30K",3,"low",4,0,0,12,0,1,0
"ZQ00043058","F",21,0,0,0,"<£15K",1,"high",0,1,0,6,0,1,0
"XQ00038188","F",49,1,1,0,"£15-30K",1,"low",2,0,0,14,0,1,0
"XQ00091015","M",37,0,1,0,"£30-45K",4,"low",3,0,1,29,0,0,0
"BQ00058947","M",66,0,1,0,"<£15K",5,"low",2,1,0,2,0,1,0
"AQ00062878","M",73,0,0,0,"£15-30K",2,"low",2,0,1,10,0,1,0
"ZQ00045573","M",62,0,1,1,"£30-45K",1,"high",0,1,0,4,1,1,0
"AQ00070295","M",43,0,1,1,"£45-75K",1,"low",1,0,0,12,0,0,1
"AQ00082573","M",48,1,0,0,"£15-30K",1,"low",2,1,0,7,0,0,0
"XQ0007726","F",30,0,0,1,"£30-45K",4,"med",1,1,1,22,0,0,0
"ZQ00077422","M",62,1,0,0,"£15-30K",3,"high",3,0,0,7,0,0,0
"XQ00096385","M",36,0,0,0,"£45-75K",5,"low",0,0,0,6,0,1,1
"ZQ00016725","M",72,0,0,1,"£30-45K",3,"high",0,1,0,5,0,0,1
"XQ00084003","F",43,0,0,0,"£75K+",1,"low",1,0,1,7,0,0,1
"AQ00072989","F",60,0,0,1,"£15-30K",1,"low",1,1,0,3,0,0,0
"BQ0003742","M",20,1,0,0,"£15-30K",1,"high",0,1,1,19,0,1,0
"BQ0007354","F",55,0,0,1,"£30-45K",3,"low",0,1,0,12,1,0,0
"XQ00025724","M",75,0,0,1,"£15-30K",1,"low",3,0,0,4,0,1,0
"XQ00039639","M",70,0,1,1,"<£15K",1,"med",1,1,1,17,0,1,0
"PQ0004953","M",38,0,1,1,"£15-30K",2,"low",2,0,0,5,0,1,0
"AQ00054659","F",19,0,0,1,"£30-45K",1,"high",0,1,0,13,0,0,0
"BQ00044538","F",44,0,0,1,"£30-45K",1,"med",2,1,0,19,0,1,1
"PQ00061018","M",71,1,0,1,"£15-30K",3,"low",2,1,0,8,0,1,0
