"customer_id","gender","age","likes_wine","likes_beer","likes_spirits","income","digital","social_media_usage","number_of_children","alcohol_connoisseur","alcohol_units_per_week","hobby_travel","hobby_watch_sports","hobby_foodie"
"XQ00051576","F",40,0,0,0,"£30-45K",1,"low",1,0,7,0,1,0
"PQ00022243","F",42,1,1,0,"£15-30K",3,"low",1,0,3,0,1,1
"ZQ00091980","M",40,1,0,1,"£30-45K",1,"low",1,0,4,1,0,0
"PQ00078851","M",47,1,0,0,"£15-30K",2,"low",1,1,6,0,0,0
"XQ0008020","F",35,0,0,0,"£15-30K",2,"med",2,0,11,0,1,0
"PQ00081771","M",18,0,1,0,"£30-45K",1,"low",0,0,7,0,0,0
"XQ00041212","M",75,0,0,1,"<£15K",5,"low",0,1,8,0,1,0
"ZQ0005155","M",65,1,0,0,"<£15K",2,"low",1,1,5,0,0,0
"BQ00016122","F",33,1,0,0,"<£15K",3,"low",0,1,4,1,1,0
"XQ00039247","F",47,1,0,1,"£45-75K",1,"low",0,0,7,0,0,0
"XQ0009681","M",18,0,0,0,"<£15K",1,"high",0,0,11,0,0,0
"ZQ00083284","F",74,1,0,1,"£15-30K",1,"high",2,1,11,0,1,1
"ZQ00044518","U",46,0,0,1,"£15-30K",2,"med",1,0,1,0,1,0
"AQ00027067","M",36,1,1,1,"£45-75K",3,"high",3,0,8,0,1,1
"BQ00042324","M",68,1,1,0,"<£15K",2,"low",4,0,9,0,1,0
"ZQ00039932","M",20,0,1,1,"<£15K",2,"med",0,0,4,0,0,0
"PQ00035825","M",47,1,0,0,"£30-45K",1,"low",1,1,12,0,1,0
"ZQ00024209","F",48,1,1,0,"£30-45K",3,"med",3,0,6,0,1,0
"BQ00038995","M",74,0,0,0,"£15-30K",5,"med",0,0,3,0,0,1
"XQ00022732","F",60,0,0,0,"£15-30K",1,"low",0,1,5,0,1,0
"XQ00015094","M",72,0,1,1,"<£15K",2,"med",0,0,3,0,1,0
"PQ00066147","M",57,0,0,0,"£15-30K",2,"low",0,1,22,0,1,0
"AQ00089380","U",71,1,0,0,"£15-30K",3,"med",2,1,10,0,1,1
"XQ00093583","M",23,1,1,0,"£15-30K",1,"med",0,0,8,0,1,0
"BQ00028875","M",39,1,1,0,"£15-30K",3,"high",0,0,2,0,1,0
"XQ00055636","F",62,0,0,1,"£15-30K",3,"low",1,0,6,0,1,0
"AQ00017051","M",44,1,0,0,"£15-30K",1,"low",2,0,12,0,1,0
"BQ00033038","F",48,0,1,1,"£45-75K",1,"low",2,0,4,0,1,1
"ZQ00091731","F",19,0,0,0,"£30-45K",1,"med",0,0,6,1,1,0
"XQ00074495","M",75,1,0,0,"£15-30K",1,"med",4,1,2,0,0,1
"ZQ00079439","M",70,0,0,0,"£15-30K",3,"med",2,0,7,0,1,0
"XQ00041371","M",50,0,1,0,"£75K+",4,"med",0,0,6,0,0,1
"ZQ00033589","F",45,1,0,0,"£30-45K",1,"low",0,0,5,0,1,0
"ZQ00022245","F",38,1,1,0,"£45-75K",1,"med",2,0,28,0,0,1
"ZQ00075353","M",66,1,1,0,"<£15K",2,"low",3,1,3,0,1,1
"ZQ00058049","F",18,0,0,0,"£15-30K",5,"med",1,0,12,1,0,0
"ZQ00011498","F",23,1,0,0,"<£15K",1,"high",0,0,18,0,1,0
"ZQ0004884","M",41,0,0,1,"£30-45K",4,"low",4,1,5,0,0,1
"AQ00063475","F",18,0,0,0,"£15-30K",1,"high",0,0,4,0,1,0
"AQ0007644","M",71,1,1,0,"£15-30K",4,"low",4,1,16,0,0,0
"PQ00045818","F",37,1,0,1,"£45-75K",4,"med",0,0,7,0,1,0
"AQ00066783","M",44,1,0,1,"£45-75K",1,"high",2,0,2,0,1,1
"ZQ00098567","M",73,0,0,0,"<£15K",1,"low",1,1,15,0,1,0
"PQ00066943","F",41,0,0,0,"£45-75K",1,"med",2,0,20,0,1,0
"AQ00031159","M",63,0,1,0,"£45-75K",1,"med",0,0,2,0,0,0
"ZQ00064649","U",40,0,1,0,"£30-45K",2,"low",1,0,6,0,0,0
"BQ00010968","F",61,0,0,0,"£15-30K",1,"high",1,1,3,0,1,0
"AQ0009431","F",57,1,0,1,"£15-30K",4,"med",1,0,8,0,1,0
"XQ00017693","M",29,0,0,1,"£45-75K",2,"low",2,0,22,0,0,1
"ZQ00097459","M",39,0,0,0,"£15-30K",4,"low",2,0,9,0,1,0
"ZQ00014467","M",40,0,0,0,"£30-45K",3,"med",1,1,7,0,1,0
"AQ00074061","F",74,1,0,0,"<£15K",2,"high",0,0,4,0,1,1
"BQ00096032","U",37,1,1,1,"£45-75K",2,"high",0,1,8,0,1,0
"BQ0004994","F",65,0,0,0,"<£15K",3,"low",0,1,5,0,1,1
"AQ00056924","M",21,0,0,0,"£15-30K",1,"high",0,0,8,0,1,0
"PQ00062021","M",43,0,0,1,"£30-45K",2,"high",2,0,2,0,1,1
"PQ00094134","M",42,0,0,0,"£15-30K",5,"med",1,0,4,1,1,0
"BQ00027500","M",70,1,0,0,"<£15K",3,"low",1,0,17,1,1,1
"BQ00070948","F",67,0,1,0,"£30-45K",5,"low",1,1,34,1,0,1
"ZQ00072737","M",18,1,0,0,"£15-30K",1,"med",1,0,7,0,1,0
"AQ00066420","M",19,0,0,1,"£15-30K",1,"high",0,0,19,0,0,0
"AQ00021982","M",45,0,0,1,"£45-75K",1,"med",1,0,7,0,0,0
"PQ00021243","F",72,1,1,1,"<£15K",3,"low",1,1,9,0,1,0
"PQ00094737","M",46,1,0,0,"£15-30K",1,"low",1,0,16,0,1,1
"BQ0009293","F",70,0,0,0,"£45-75K",3,"high",2,0,6,0,1,0
"ZQ00012468","F",71,0,0,0,"£15-30K",2,"med",1,1,12,0,1,0
"BQ00096531","M",39,1,0,1,"£30-45K",3,"low",1,1,8,0,0,0
"PQ00061262","M",71,0,0,1,"£30-45K",3,"high",3,1,17,0,1,1
"PQ00043538","M",73,1,1,1,"£30-45K",3,"low",1,0,6,1,1,0
"BQ00085700","F",50,1,1,0,"£15-30K",1,"med",1,1,11,0,1,0
"BQ00021895","M",27,1,0,0,"£15-30K",2,"low",2,0,7,0,1,0
"BQ00025219","M",67,0,0,0,"£15-30K",1,"med",0,1,3,0,1,0
"PQ0002204","M",21,1,1,0,"£15-30K",2,"med",1,0,3,0,0,1
"BQ00011802","M",35,1,1,0,"£30-45K",2,"low",1,0,6,1,0,1
"ZQ00073408","M",71,0,0,0,"£15-30K",2,"low",2,1,9,0,1,0
"ZQ00028621","U",40,0,0,1,"£30-45K",2,"med",3,1,12,0,0,1
"AQ00033236","M",21,1,0,0,"£15-30K",5,"high",4,0,9,0,1,0
"AQ00029911","M",75,1,0,0,"£15-30K",3,"low",1,1,6,0,1,0
"ZQ00069950","M",46,0,1,0,"£15-30K",3,"med",1,0,4,0,1,0
"AQ00096607","M",69,1,0,1,"<£15K",2,"low",3,1,3,0,1,0
"XQ00015426","M",74,0,1,1,"<£15K",3,"low",3,0,7,0,1,0
"PQ00051750","M",66,0,0,0,"<£15K",5,"low",2,0,9,0,0,0
"AQ00041916","F",70,0,0,0,"<£15K",2,"med",0,0,2,0,1,0
"AQ00047972","M",60,0,0,0,"£30-45K",1,"high",0,0,6,0,1,0
"AQ00044124","M",20,1,0,1,"<£15K",3,"high",0,0,6,0,1,1
"BQ00037274","F",44,0,0,1,"£30-45K",1,"low",1,1,4,1,1,0
"AQ00091079","M",36,0,0,0,"£15-30K",5,"low",1,1,7,0,1,0
"ZQ00077474","M",20,1,0,1,"<£15K",1,"high",0,0,10,0,1,0
"AQ00070538","F",49,0,0,0,"£45-75K",3,"med",1,0,0,0,0,0
"ZQ00047250","M",37,0,0,1,"£15-30K",2,"med",1,1,18,1,1,0
"AQ00027229","M",29,1,0,1,"£15-30K",2,"high",1,1,17,0,1,0
"XQ00097041","M",20,0,1,0,"£15-30K",1,"high",0,0,9,0,1,0
"BQ00025053","M",28,0,1,0,"£15-30K",2,"high",3,1,5,0,1,1
"XQ00086732","F",47,0,0,0,"£45-75K",2,"low",2,1,10,0,1,0
"BQ00016513","M",53,0,0,0,"<£15K",1,"low",1,0,7,0,1,0
"ZQ00044304","M",28,1,0,0,"£30-45K",1,"med",0,1,8,0,1,0
"AQ000170","F",37,1,1,0,"£30-45K",4,"low",3,0,11,1,1,1
"XQ00061911","M",43,0,0,0,"£30-45K",2,"low",2,1,6,0,1,1
"XQ00097813","M",61,0,0,1,"£15-30K",1,"low",0,0,5,0,1,0
"BQ00079149","F",58,0,0,1,"£30-45K",3,"low",0,0,11,0,1,1
"XQ0008729","F",61,0,1,0,"£30-45K",4,"low",1,1,9,0,1,1
"AQ00063447","F",61,0,0,0,"£30-45K",1,"low",0,1,9,0,1,0
"XQ00095672","M",73,1,0,0,"£15-30K",3,"low",4,1,9,0,0,0
"AQ00090560","M",50,0,0,1,"£45-75K",1,"low",4,0,3,1,1,1
"AQ00089593","M",39,1,0,1,"£45-75K",1,"med",1,0,12,0,0,1
"XQ00045905","M",37,1,1,1,"£15-30K",3,"med",3,0,5,0,1,0
"XQ00099079","F",60,0,0,0,"£15-30K",3,"med",2,0,3,0,1,0
"AQ00066124","M",67,0,0,1,"<£15K",3,"med",2,1,4,1,1,0
"XQ00072349","F",18,0,0,1,"£15-30K",1,"high",0,0,11,0,1,0
"PQ00056713","F",43,0,0,1,"£30-45K",3,"med",3,1,18,1,1,0
"XQ00045946","M",61,0,0,0,"£45-75K",2,"med",3,0,5,1,1,1
"BQ00046508","F",39,1,1,1,"£45-75K",1,"med",2,1,3,1,0,0
"XQ00084169","U",72,1,1,0,"£15-30K",2,"low",0,1,13,0,1,0
"PQ00027786","M",31,0,0,0,"<£15K",1,"med",0,1,7,0,1,0
"AQ000190","F",50,0,0,0,"£30-45K",3,"low",0,0,4,0,1,1
"AQ0003987","U",40,1,0,1,"£30-45K",1,"low",3,0,4,1,1,1
"AQ00091851","M",70,0,0,1,"<£15K",3,"low",2,1,6,0,1,0
"AQ00020804","M",61,1,1,1,"£45-75K",1,"low",3,0,11,0,1,1
"PQ00063074","M",31,0,0,0,"£15-30K",1,"med",2,0,9,0,1,0
"PQ00014270","F",71,0,0,0,"<£15K",4,"low",1,1,8,0,0,0
"AQ00042851","M",50,1,1,1,"£30-45K",1,"low",2,1,7,0,1,0
"AQ00072251","F",36,0,1,0,"£15-30K",3,"low",3,0,8,0,1,0
"PQ00094290","F",71,0,0,0,"<£15K",3,"low",2,0,9,0,1,0
"BQ00079608","M",37,0,0,0,"£75K+",1,"high",3,0,4,0,1,0
"ZQ00034965","F",70,1,0,0,"£15-30K",5,"low",1,0,13,0,1,0
"ZQ00056197","F",45,0,0,0,"£45-75K",4,"low",2,0,8,0,1,1
"ZQ00053467","F",60,1,1,0,"£30-45K",1,"med",4,0,11,1,1,0
"XQ00058352","M",44,1,0,0,"£30-45K",1,"high",1,0,5,0,1,0
"XQ00058493","F",70,0,0,1,"£15-30K",5,"med",1,0,6,0,0,1
"AQ00020535","F",40,0,0,1,"<£15K",3,"low",1,0,11,0,1,0
"ZQ0006558","M",54,0,0,0,"£15-30K",1,"low",1,1,9,0,1,0
"BQ00031358","M",71,0,0,1,"£15-30K",4,"med",1,1,8,0,1,0
"PQ00048649","F",38,0,0,0,"£30-45K",1,"low",0,1,9,0,1,0
"AQ00021586","M",48,0,1,0,"<£15K",1,"low",2,1,4,0,1,0
"PQ00085621","M",63,0,1,1,"£30-45K",2,"low",1,0,10,1,1,1
"BQ0007498","M",43,1,0,0,"£30-45K",1,"med",1,0,15,0,0,0
"BQ00047637","F",19,1,0,0,"<£15K",1,"high",0,1,3,0,1,0
"XQ00060465","F",73,1,0,0,"<£15K",4,"low",1,0,8,0,0,1
"PQ00029434","M",37,0,0,0,"£15-30K",5,"med",2,1,11,0,1,0
"XQ00072013","F",43,0,0,0,"£30-45K",1,"med",3,0,7,0,0,1
"AQ00044924","M",67,0,1,1,"<£15K",3,"low",0,1,2,0,1,0
"BQ00021529","M",67,0,0,1,"<£15K",4,"low",2,1,3,0,1,0
"ZQ0001601","M",49,1,1,0,"£30-45K",3,"low",1,0,4,0,0,1
"AQ00054175","M",65,0,0,1,"<£15K",3,"med",0,1,2,0,1,0
"ZQ00055716","M",71,0,0,0,"£30-45K",4,"high",2,0,4,1,0,1
"BQ00070357","M",72,0,1,0,"£30-45K",2,"low",0,1,7,0,1,0
"PQ00048773","F",33,0,1,0,"£30-45K",1,"low",1,1,7,0,0,1
"BQ00073647","M",51,1,0,0,"£15-30K",2,"low",1,0,6,1,1,0
"AQ00063110","M",44,0,1,1,"£30-45K",1,"med",1,1,3,0,1,0
"ZQ00082911","M",44,0,1,0,"£15-30K",4,"med",2,1,7,0,1,0
"ZQ00099947","M",72,0,0,1,"£15-30K",5,"low",1,0,10,0,1,0
"BQ00077106","F",45,1,1,1,"<£15K",4,"med",4,0,4,0,0,0
"AQ00025267","F",41,0,0,1,"£15-30K",1,"low",3,0,2,0,1,1
"AQ00076581","M",48,0,1,1,"£75K+",3,"med",0,1,21,1,0,1
"BQ00072089","M",18,1,0,0,"<£15K",1,"med",0,0,7,0,1,0
"XQ00026985","F",43,0,1,1,"£45-75K",4,"low",1,0,2,0,0,1
"ZQ0005953","M",45,1,0,1,"£15-30K",4,"low",2,0,15,0,1,0
"AQ00094094","M",67,0,1,0,"£15-30K",5,"med",3,0,4,0,0,0
"BQ00093968","F",60,0,1,0,"£45-75K",2,"med",1,0,2,0,1,0
"XQ00017716","F",72,0,0,0,"<£15K",4,"low",4,1,5,0,0,0
"AQ00035047","M",72,0,1,1,"£30-45K",4,"low",4,0,7,0,1,0
"PQ00066247","F",70,1,0,0,"£15-30K",4,"high",2,0,7,1,1,0
"XQ00015857","F",49,1,0,0,"£30-45K",1,"low",1,0,7,1,0,1
"PQ00089815","M",70,0,1,0,"<£15K",4,"low",1,0,3,0,1,0
"PQ00088610","M",45,0,0,1,"£15-30K",2,"low",2,1,5,0,1,0
"BQ00026083","M",21,0,0,1,"£15-30K",1,"med",0,1,7,0,1,0
"XQ00049625","M",45,0,0,0,"£45-75K",4,"high",4,1,16,1,0,1
"BQ00030042","M",48,0,1,0,"£45-75K",4,"low",2,1,8,0,1,0
"BQ00013332","M",63,0,0,0,"£15-30K",5,"med",2,0,22,0,0,0
"XQ00044940","M",48,0,0,1,"£30-45K",1,"low",1,0,10,0,1,0
"ZQ00067003","M",45,1,0,1,"£75K+",2,"low",2,0,10,0,0,1
"ZQ00078433","F",48,0,0,1,"£15-30K",1,"low",1,0,6,0,1,0
"AQ00025677","F",62,1,0,0,"£15-30K",3,"low",1,0,5,0,1,1
"PQ00036589","F",75,1,0,0,"£15-30K",3,"low",1,1,3,0,1,1
"PQ00098303","F",37,1,0,1,"£30-45K",5,"low",1,0,3,1,1,1
"BQ00058419","F",68,1,0,0,"<£15K",2,"low",2,1,11,1,1,0
"BQ00093467","M",61,1,1,0,"£30-45K",4,"low",1,1,6,0,0,1
"PQ00070415","M",69,1,1,1,"£15-30K",3,"med",0,0,14,1,1,0
"ZQ00052549","F",20,0,0,0,"£15-30K",1,"med",0,0,5,0,1,0
"ZQ00013257","F",44,1,0,0,"£45-75K",1,"low",0,1,21,0,1,1
"XQ00050845","M",49,0,0,1,"£75K+",3,"low",2,1,8,0,0,1
"AQ00022782","M",35,0,0,0,"£30-45K",1,"low",1,0,4,0,0,0
"ZQ00024225","M",19,1,0,1,"<£15K",1,"high",0,1,14,0,1,0
"PQ00087039","M",48,0,0,0,"£30-45K",1,"low",2,1,11,1,1,0
"ZQ00066887","M",35,1,0,0,"£15-30K",4,"low",2,0,9,0,1,1
"BQ00059057","M",46,0,1,0,"£75K+",1,"med",1,1,5,0,0,0
"XQ00061337","M",61,1,0,0,"<£15K",3,"med",1,0,9,0,0,0
"XQ00013548","M",45,1,0,1,"£45-75K",4,"low",1,0,19,0,1,0
"ZQ00026632","M",64,0,0,0,"£15-30K",5,"med",3,1,10,0,1,0
"BQ00034576","M",50,0,0,0,"£45-75K",1,"low",1,0,8,0,0,1
"PQ00052113","M",48,0,0,0,"£15-30K",1,"low",1,0,5,1,0,1
"BQ00071938","M",65,0,1,0,"£15-30K",4,"med",0,0,6,0,1,1
"BQ00018502","M",38,1,0,0,"£30-45K",2,"low",1,1,11,1,1,0
"AQ00036807","M",18,0,0,1,"<£15K",1,"low",0,0,3,0,1,0
"PQ00061902","M",40,0,1,1,"£45-75K",1,"low",3,0,4,1,1,1
"XQ00016530","U",72,0,1,1,"£15-30K",4,"low",0,0,13,0,1,0
"XQ00067285","M",37,0,0,1,"£45-75K",1,"low",2,0,15,0,1,0
"XQ00024094","F",60,0,1,1,"£45-75K",1,"low",2,0,12,1,1,0
"AQ00088742","M",75,0,0,0,"£15-30K",2,"low",2,0,3,0,1,1
"AQ00059414","M",18,0,0,0,"£15-30K",1,"low",0,0,4,1,1,1
"XQ00033199","F",44,1,1,0,"£15-30K",2,"low",2,1,7,0,1,0
"XQ00064506","F",22,0,0,0,"<£15K",1,"low",0,1,7,0,1,0
"ZQ00010347","M",43,0,1,0,"£15-30K",3,"low",2,1,7,0,0,0
"XQ0003400","M",65,0,0,1,"£15-30K",2,"low",1,0,11,0,1,0
"BQ00045819","M",39,0,0,0,"£15-30K",2,"low",2,1,3,0,1,0
"XQ00088266","F",45,0,0,1,"£15-30K",3,"med",0,0,3,0,0,0
"BQ00029134","F",18,1,1,0,"£15-30K",1,"high",0,0,4,0,1,0
"ZQ00083409","M",21,0,0,1,"<£15K",1,"med",2,0,9,0,1,0
"BQ00036583","M",19,1,1,1,"<£15K",1,"med",1,1,13,0,1,0
"XQ00051608","M",50,0,1,0,"<£15K",3,"high",1,1,3,0,1,1
"XQ00083181","M",18,1,1,1,"<£15K",1,"high",0,0,7,0,1,0
"PQ00054161","M",46,1,0,1,"£45-75K",3,"high",2,0,10,0,0,1
"ZQ00088781","M",63,0,0,1,"£30-45K",5,"med",1,0,8,0,1,0
"BQ00097499","F",50,1,0,1,"£30-45K",5,"med",1,1,14,0,0,0
"ZQ00014433","F",73,0,1,0,"<£15K",3,"high",0,1,7,0,1,0
"BQ00079406","F",45,0,0,0,"£45-75K",2,"high",2,0,11,0,1,1
"ZQ00012400","F",38,1,0,1,"£45-75K",3,"low",1,0,7,0,0,1
"AQ00034026","F",49,0,1,0,"£15-30K",3,"low",3,1,5,0,1,0
"PQ00079969","M",50,0,0,0,"£30-45K",2,"high",0,0,6,0,1,0
"XQ00085456","M",28,0,1,1,"£15-30K",2,"high",2,0,18,0,1,0
"ZQ00018904","M",20,0,0,1,"£15-30K",1,"med",1,1,5,0,1,1
"XQ00033065","F",71,0,0,1,"£30-45K",3,"low",2,1,9,1,0,0
"AQ00023505","M",75,0,0,0,"£15-30K",5,"low",1,1,6,0,1,0
"ZQ000337","F",61,0,0,0,"£30-45K",3,"low",2,0,7,1,1,0
"BQ00069354","M",61,0,0,0,"£45-75K",5,"med",1,0,3,1,0,0
"AQ00051238","M",72,1,0,0,"<£15K",2,"low",0,1,7,0,1,1
"XQ00014843","F",73,1,0,1,"<£15K",5,"low",1,1,3,0,1,0
"AQ0008432","F",18,0,0,1,"£30-45K",1,"high",0,0,11,0,0,0
"ZQ0007558","M",41,0,1,1,"£15-30K",3,"low",1,0,12,0,1,0
"XQ00029760","F",55,0,0,1,"£15-30K",2,"low",2,1,6,0,1,0
"BQ00057011","F",41,0,0,0,"£30-45K",3,"high",2,0,8,0,0,0
"PQ00010637","F",48,0,0,0,"£15-30K",4,"high",1,0,16,0,1,0
"PQ00011073","M",20,0,1,0,"£30-45K",1,"high",0,0,5,1,0,0
"ZQ000799","M",60,1,1,0,"£30-45K",3,"low",0,1,5,0,1,0
"PQ00069956","M",67,1,0,1,"£15-30K",2,"low",0,1,6,0,1,0
"BQ00087968","M",54,0,1,0,"£30-45K",2,"low",1,0,22,0,1,1
"XQ00052781","M",41,1,1,1,"£30-45K",3,"med",0,0,5,1,0,0
"ZQ00010453","M",47,0,0,0,"£45-75K",2,"med",4,1,12,1,0,1
"PQ00068313","M",48,0,0,0,"£15-30K",4,"high",2,0,4,0,1,1
"PQ00064760","M",36,0,1,1,"£30-45K",3,"high",4,0,3,0,1,0
"BQ00048832","M",64,1,0,1,"£45-75K",2,"med",2,0,12,0,1,0
"AQ00058980","F",44,0,0,1,"£15-30K",3,"med",2,1,1,1,1,1
"BQ00074314","M",68,0,0,0,"£30-45K",3,"low",2,0,8,0,0,0
"AQ0004692","M",47,0,1,0,"£75K+",1,"low",1,0,7,0,0,0
"XQ00010167","U",60,0,1,1,"£15-30K",1,"low",2,0,15,0,0,0
"AQ00016732","M",43,0,0,0,"£30-45K",1,"low",1,0,15,1,1,1
"BQ00078114","M",75,1,1,1,"£45-75K",2,"low",0,0,6,0,1,1
"XQ00061878","F",55,0,0,0,"£45-75K",4,"med",1,1,11,0,1,1
"BQ0002426","M",19,0,0,0,"£15-30K",1,"high",0,0,10,0,1,0
"AQ00087590","F",50,0,0,0,"£30-45K",3,"low",0,0,8,1,0,1
"XQ00011024","M",74,1,0,0,"£15-30K",2,"low",1,1,5,0,1,0
"AQ00089571","M",40,0,1,1,"£15-30K",5,"high",2,0,18,0,1,0
"ZQ0001313","M",18,0,0,0,"£15-30K",3,"med",0,0,9,0,1,0
"PQ00072812","M",62,0,1,0,"£15-30K",5,"low",1,1,7,0,1,0
"XQ0005613","F",64,0,0,0,"£45-75K",1,"low",3,1,4,1,1,0
"AQ00014961","M",18,1,0,1,"<£15K",1,"med",0,0,3,0,1,0
"AQ000630","M",40,0,0,1,"£30-45K",1,"med",0,0,7,0,0,0
"PQ00074432","M",65,1,0,0,"£15-30K",2,"low",1,1,6,0,0,0
"ZQ00068926","F",63,0,0,1,"£45-75K",3,"low",0,0,14,0,0,1
"ZQ00033119","M",42,1,0,0,"£30-45K",1,"med",0,1,5,0,0,0
"AQ00072845","F",39,0,0,0,"£75K+",2,"low",1,0,5,1,1,1
"ZQ00084838","F",64,1,0,0,"£30-45K",2,"low",0,0,24,0,1,1
"ZQ00041680","M",58,0,0,0,"£30-45K",3,"med",2,0,12,0,1,1
"PQ00051276","M",65,0,0,0,"£15-30K",5,"low",4,0,13,0,1,0
"PQ0001130","M",43,0,0,0,"£30-45K",2,"high",0,1,8,0,1,0
"BQ00045840","F",75,0,0,0,"£15-30K",3,"low",3,1,3,0,1,0
"ZQ00037299","M",50,0,0,0,"£30-45K",1,"low",2,1,12,1,1,1
"PQ00020036","M",42,0,0,1,"£30-45K",1,"med",1,0,3,1,0,0
"AQ00034217","M",45,0,0,0,"£30-45K",3,"med",3,0,7,0,1,0
"XQ0006483","M",42,1,0,1,"£15-30K",3,"low",0,0,4,0,1,0
"AQ00055635","M",20,1,0,1,"<£15K",4,"high",0,1,9,0,1,0
"XQ00090749","M",21,1,0,0,"£15-30K",1,"high",2,0,11,0,0,0
"BQ00097209","M",48,0,1,1,"£30-45K",1,"high",1,1,21,1,1,0
"BQ00059807","M",36,0,0,0,"£30-45K",1,"low",1,0,11,0,0,1
"ZQ00055823","U",37,1,0,0,"£30-45K",3,"low",4,1,14,1,1,1
"ZQ00063080","M",47,0,0,1,"£45-75K",2,"med",0,0,5,0,0,1
"XQ0009513","F",61,0,0,0,"£15-30K",1,"med",1,0,15,0,0,1
"AQ0008276","F",20,0,0,1,"£15-30K",1,"low",0,0,11,0,1,0
"ZQ00042395","M",36,1,1,1,"£30-45K",1,"high",2,1,7,0,1,0
"XQ0004765","F",29,1,1,1,"£15-30K",1,"med",0,0,4,0,0,0
"AQ00084497","M",20,0,0,1,"£15-30K",1,"high",0,0,2,0,0,0
"XQ00010346","M",62,0,1,0,"£45-75K",1,"high",1,0,2,0,0,1
"PQ00033964","M",47,0,1,1,"£45-75K",5,"med",2,0,13,1,1,1
"AQ0002823","M",70,1,0,1,"<£15K",3,"low",0,0,8,0,1,0
"XQ00048098","F",43,1,0,1,"£30-45K",2,"low",0,1,16,1,1,0
"BQ00041152","M",44,0,0,0,"£15-30K",1,"med",2,1,5,0,1,0
"AQ0002942","M",37,0,0,0,"£30-45K",2,"low",1,1,8,0,0,0
"AQ00036329","M",47,0,1,1,"£45-75K",3,"low",1,0,17,1,1,1
"ZQ00020296","F",42,0,0,0,"£30-45K",1,"low",1,0,28,0,0,0
"PQ00091119","M",18,1,1,1,"<£15K",1,"med",0,0,3,0,1,1
"AQ00059589","F",47,1,0,0,"£45-75K",1,"high",2,1,5,0,0,1
"BQ00051259","M",75,0,0,0,"£45-75K",2,"low",2,0,5,0,1,0
"BQ00095469","M",37,1,1,1,"£45-75K",3,"low",0,0,10,1,0,1
"ZQ00091741","M",68,1,0,0,"<£15K",3,"low",2,1,11,0,1,0
"XQ00046609","F",75,1,0,0,"£15-30K",3,"med",0,0,5,0,0,0
"XQ00034979","F",70,0,0,1,"<£15K",4,"low",0,1,2,0,0,0
"XQ00086010","F",44,0,0,1,"£15-30K",3,"high",1,0,9,1,1,0
"BQ00014096","F",37,0,1,0,"£45-75K",5,"med",2,1,12,0,1,0
"XQ00089704","M",60,0,0,0,"£15-30K",3,"med",3,0,8,0,0,0
"BQ00052056","M",41,0,1,0,"£15-30K",1,"low",1,1,6,0,1,0
"BQ00096108","F",18,0,0,1,"<£15K",1,"high",0,0,9,1,1,0
"BQ00091893","M",26,0,0,1,"£30-45K",2,"med",0,1,32,1,0,0
"ZQ00091021","F",68,1,0,0,"<£15K",4,"low",0,1,4,0,1,0
"AQ00033493","F",43,0,0,0,"£30-45K",5,"low",1,0,6,0,0,1
"AQ00031673","F",18,1,0,1,"<£15K",1,"high",0,0,2,0,1,0
"XQ00081762","F",67,1,0,0,"£15-30K",2,"low",2,0,12,0,1,1
"XQ00040747","F",66,1,0,0,"£15-30K",1,"med",0,1,6,0,1,0
"ZQ00050160","M",38,0,0,0,"£15-30K",4,"low",3,0,16,0,0,0
"XQ00024574","M",63,1,1,0,"£15-30K",2,"low",0,0,9,0,1,0
"XQ00075591","F",62,1,1,1,"£75K+",1,"low",1,0,10,0,0,0
"ZQ00042477","M",39,0,0,0,"£45-75K",1,"high",0,0,5,0,0,0
"PQ0007377","M",52,1,0,0,"£30-45K",1,"low",1,1,4,0,0,1
"AQ00053873","M",19,1,0,1,"<£15K",1,"high",0,0,11,0,1,0
"ZQ00048062","M",35,0,0,1,"£75K+",1,"high",0,0,13,0,1,1
"ZQ00019961","F",72,0,1,0,"<£15K",4,"low",0,1,5,0,1,1
"XQ00010300","M",19,1,0,0,"<£15K",2,"med",0,0,12,0,1,0
"BQ00074111","M",41,0,0,1,"£30-45K",4,"low",2,0,11,0,1,1
"BQ00023325","M",61,0,1,0,"£45-75K",2,"high",1,0,12,1,1,1
"BQ00099646","M",53,0,1,0,"£45-75K",1,"high",2,1,6,0,1,0
"ZQ00026027","F",54,0,0,1,"£15-30K",3,"low",0,0,10,0,1,0
"ZQ0006478","M",63,1,1,0,"£30-45K",4,"low",0,1,3,1,1,0
"ZQ00079802","F",70,1,0,1,"£15-30K",3,"low",3,1,2,0,0,0
"ZQ00082822","M",69,0,0,0,"£15-30K",2,"low",2,0,8,0,1,0
"ZQ00064799","M",44,0,0,1,"£30-45K",2,"low",2,1,9,0,0,0
"AQ00045097","M",39,1,0,0,"£45-75K",1,"high",1,0,4,0,1,0
"PQ000489","M",44,1,0,0,"£30-45K",3,"low",1,0,3,0,0,1
"AQ00071345","M",60,0,0,0,"£15-30K",1,"low",3,1,5,0,1,0
"PQ00046449","F",42,0,0,1,"£15-30K",2,"low",1,0,6,0,1,1
"PQ00034533","M",70,0,0,0,"<£15K",5,"low",1,0,6,0,1,0
"PQ00052073","F",19,1,0,1,"<£15K",1,"med",0,0,11,0,0,0
"ZQ00027627","F",19,1,0,1,"£15-30K",1,"high",0,0,6,0,1,0
