Date,Ad set name,Ad name,Campaign name,Impressions,Cost,Website purchases,Cost per website purchase,CPC (cost per link click),CTR (link click-through rate),Signup,Registration,Unique purchases,Unique adds to cart,Website leads,Unique link clicks,Unique mobile app adds of payment info,Conversion rate ranking,Post shares,Return on ad spend (ROAS),Unique completed registrations,Post comments
2020-06-20,customers-ll-1pc_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,18343,190.92,,,3.54,0.29,,2,,,,53,,0,,0,,
2020-06-20,customers-ll-1pc_all-placements,vid-workout-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,16048,179.34,1899-12-31,179.34,5.98,0.19,1,,,,,30,,0,,2.53,,
2020-06-20,customers-ll-1pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,32827,318.67,1899-12-31,318.67,4.49,0.22,,3,,,,71,,0,1,6.43,,1
2020-06-20,visitors-1_all-placements,static-1:1,pollenary_3-hot_wc-purchase_uk,446,7.63,,,1.91,0.9,,,,,,4,,0,,0,,
2020-06-20,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,567,25,,,2.78,1.59,,1,,,,9,,0,1,0,,
2020-06-20,visitors-1_all-placements,vid-toilet-roll-ad-1:1,pollenary_3-hot_wc-purchase_uk,178,5.85,,,2.93,1.12,,,,,,2,,0,,0,,
2020-06-20,visitors-1_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,209,5.28,,,1.06,2.39,,,,,,5,,0,,0,,
2020-06-20,visitors-1_all-placements,vid-trustpilot-jill-v2-1:1,pollenary_3-hot_wc-purchase_uk,79,1.12,,,,0,,,,,,,,0,,0,,
2020-06-20,visitors-1_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,627,21.51,,,1.96,1.75,,,,,,10,,0,,0,,
2020-06-20,visitors-1_all-placements,vid-zoom-icecream-V2-1:1,pollenary_3-hot_wc-purchase_uk,542,14.64,,,1.22,2.21,,,,,,12,,0,,0,,1
2020-06-20,retargeting_registration: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_registration: 60 & 90d_mfdfig_all_25-54_img-workout-static-1:1_square-image_the bet you don’t want to win_all_optroas_lp-3minutes_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,501,6.92,,,,0,,,,,,,,0,,0,,
2020-06-20,retargeting_suits happy: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_suits happy: 60 & 90d_mfdfig_all_25-54_img-workout-static-1:1_square-image_the bet you don’t want to win_all_optroas_lp-3minutes_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,67,1.24,,,,0,,,,,,,,0,,0,,
2020-06-20,retargeting_registration: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_registration: 60 & 90d_mfdfig_all_25-54_vid-onhold-original-1:1_video_you don't have to wait for life insurance_all_optco_lp-3minutes_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,422,15.19,,,,0,,,,,,,,0,,0,,
2020-06-20,retargeting_registration: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_registration: 60 & 90d_mfdfig_all_25-54_vid-toilet-roll-ad-1:1_square-video_rated excellent on trustpilot_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,248,6.24,,,3.12,0.81,,,,,,2,,0,,0,,
2020-06-20,retargeting_registration: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_registration: 60 & 90d_mfdfig_all_25-54_vid-trustpilot-charlotte-mickteltitles-V3-1:1_square-video_mick&tel to review our reviews weirdo alert_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,226,7.13,,,,0,,,,,,,,0,,0,,
2020-06-20,retargeting_registration: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_registration: 60 & 90d_mfdfig_all_25-54_vid-trustpilot-jill-v2-1:1_square-video_do you love us or hate us_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,98,2.63,,,,0,,,,,,,,0,,0,,
2020-06-20,retargeting_registration: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_registration: 60 & 90d_mfdfig_all_25-54_vid-tv-zoom-subtitled-1:1_square-video_as seen on telly_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,683,18.33,,,9.17,0.29,,,,,,2,,0,,0,,
2020-06-20,retargeting_registration: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_registration: 60 & 90d_mfdfig_all_25-54_vid-zoom-icecream-V2-1:1_square-video_life insurance that takes some licking_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,423,12.31,,,12.31,0.24,,,,,,1,,0,,0,,
2020-06-20,retargeting_suits happy: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_suits happy: 60 & 90d_mfdfig_all_25-54_vid-onhold-original-1:1_video_you don't have to wait for life insurance_all_optco_lp-3minutes_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,81,1.33,,,,0,,,,,,,,0,,0,,
2020-06-20,retargeting_suits happy: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_suits happy: 60 & 90d_mfdfig_all_25-54_vid-toilet-roll-ad-1:1_square-video_rated excellent on trustpilot_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,35,0.53,,,0.53,2.86,,,,,,1,,0,,0,,
2020-06-20,retargeting_suits happy: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_suits happy: 60 & 90d_mfdfig_all_25-54_vid-trustpilot-charlotte-mickteltitles-V3-1:1_square-video_mick&tel to review our reviews weirdo alert_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,87,2.6,,,,0,,,,,,,,0,,0,,
2020-06-20,retargeting_suits happy: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_suits happy: 60 & 90d_mfdfig_all_25-54_vid-trustpilot-jill-v2-1:1_square-video_do you love us or hate us_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,19,0.47,,,,0,,,,,,,,0,,0,,
2020-06-20,retargeting_suits happy: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_suits happy: 60 & 90d_mfdfig_all_25-54_vid-tv-zoom-subtitled-1:1_square-video_as seen on telly_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,96,2.4,,,,0,,,,,,,,0,,0,,
2020-06-20,retargeting_suits happy: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_suits happy: 60 & 90d_mfdfig_all_25-54_vid-zoom-icecream-V2-1:1_square-video_life insurance that takes some licking_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,70,1.88,,,,0,,,,,,,,0,,0,,
2020-06-20,retargeting_top 25% visitors 30d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_top 25% visitors 30d_mfdfig_all_25-54_img-workout-static-1:1_square-image_the bet you don’t want to win_all_optroas_lp-3minutes_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,897,9.07,1899-12-31,9.07,3.02,0.33,,1,,,,3,,0,,92.94,,
2020-06-20,retargeting_top 25% visitors 30d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_top 25% visitors 30d_mfdfig_all_25-54_vid-onhold-original-1:1_video_you don't have to wait for life insurance_all_optco_lp-3minutes_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,938,18.05,,,3.01,0.64,,,,,,6,,0,,0,,
2020-06-20,retargeting_top 25% visitors 30d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_top 25% visitors 30d_mfdfig_all_25-54_vid-toilet-roll-ad-1:1_square-video_rated excellent on trustpilot_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,425,6.15,,,,0,,,,,,,,0,,0,,
2020-06-20,retargeting_top 25% visitors 30d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_top 25% visitors 30d_mfdfig_all_25-54_vid-trustpilot-charlotte-mickteltitles-V3-1:1_square-video_mick&tel to review our reviews weirdo alert_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,842,14.58,,,2.08,0.83,,,,,,7,,0,,0,,
2020-06-20,retargeting_top 25% visitors 30d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_top 25% visitors 30d_mfdfig_all_25-54_vid-trustpilot-jill-v2-1:1_square-video_do you love us or hate us_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,220,3.98,,,1.99,0.91,,,,,,2,,0,,0,,
2020-06-20,retargeting_top 25% visitors 30d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_top 25% visitors 30d_mfdfig_all_25-54_vid-tv-zoom-subtitled-1:1_square-video_as seen on telly_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,1656,29.93,,,2.99,0.6,,,,,,10,,0,,0,,
2020-06-20,retargeting_top 25% visitors 30d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_top 25% visitors 30d_mfdfig_all_25-54_vid-zoom-icecream-V2-1:1_square-video_life insurance that takes some licking_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,1623,29.06,,,1.82,0.99,,,,,,16,,0,1,0,,
2020-06-20,retargeting_visitors 7d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_visitors 7d_mfdfig_all_25-54_img-workout-static-1:1_square-image_the bet you don’t want to win_all_optroas_lp-3minutes_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,470,3.34,,,1.67,0.43,,,,,,2,,0,,0,,
2020-06-20,retargeting_visitors 7d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_visitors 7d_mfdfig_all_25-54_vid-onhold-original-1:1_video_you don't have to wait for life insurance_all_optco_lp-3minutes_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,690,10.74,,,5.37,0.29,,,,,,2,,0,,0,,
2020-06-20,retargeting_visitors 7d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_visitors 7d_mfdfig_all_25-54_vid-toilet-roll-ad-1:1_square-video_rated excellent on trustpilot_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,186,2.92,,,2.92,0.54,,,,,,1,,0,,0,,
2020-06-20,retargeting_visitors 7d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_visitors 7d_mfdfig_all_25-54_vid-trustpilot-charlotte-mickteltitles-V3-1:1_square-video_mick&tel to review our reviews weirdo alert_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,312,4.5,,,1.13,1.28,,,,,,4,,0,,0,,
2020-06-20,retargeting_visitors 7d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_visitors 7d_mfdfig_all_25-54_vid-trustpilot-jill-v2-1:1_square-video_do you love us or hate us_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,139,1.88,,,0.94,1.44,,,,,,2,,0,,0,,
2020-06-20,retargeting_visitors 7d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_visitors 7d_mfdfig_all_25-54_vid-tv-zoom-subtitled-1:1_square-video_as seen on telly_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,1160,14.83,,,1.85,0.69,,,,,,8,,0,,0,,
2020-06-20,retargeting_visitors 7d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_visitors 7d_mfdfig_all_25-54_vid-zoom-icecream-V2-1:1_square-video_life insurance that takes some licking_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,1112,13.38,,,1.03,1.17,,,,,,13,,0,,0,,
2020-06-20,retargeting_underwriting 180d_all_25-54_23.04.20_2mf,uk_retargeting_underwriting 180d_mfdfig_all_25-54_img-workout-static-1:1_square-image_the bet you don’t want to win_all_optroas_lp-3minutes_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_23.04.20_2mf,697,7.23,,,7.23,0.14,,1,,,,1,,0,,0,,
2020-06-20,retargeting_underwriting 180d_all_25-54_23.04.20_2mf,uk_retargeting_underwriting 180d_mfdfig_all_25-54_vid-onhold-original-1:1_video_you don't have to wait for life insurance_all_optco_lp-3minutes_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_23.04.20_2mf,537,10.82,,,10.82,0.19,,,,,,1,,0,,0,,
2020-06-20,retargeting_underwriting 180d_all_25-54_23.04.20_2mf,uk_retargeting_underwriting 180d_mfdfig_all_25-54_vid-toilet-roll-ad-1:1_square-video_rated excellent on trustpilot_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_23.04.20_2mf,227,5,,,5,0.44,,,,,,1,,0,,0,,
2020-06-20,retargeting_underwriting 180d_all_25-54_23.04.20_2mf,uk_retargeting_underwriting 180d_mfdfig_all_25-54_vid-trustpilot-charlotte-mickteltitles-V3-1:1_square-video_mick&tel to review our reviews weirdo alert_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_23.04.20_2mf,218,4.54,,,4.54,0.46,,,,,,1,,0,,0,,
2020-06-20,retargeting_underwriting 180d_all_25-54_23.04.20_2mf,uk_retargeting_underwriting 180d_mfdfig_all_25-54_vid-trustpilot-jill-v2-1:1_square-video_do you love us or hate us_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_23.04.20_2mf,90,1.52,,,,0,,,,,,,,0,,0,,
2020-06-20,retargeting_underwriting 180d_all_25-54_23.04.20_2mf,uk_retargeting_underwriting 180d_mfdfig_all_25-54_vid-tv-zoom-subtitled-1:1_square-video_as seen on telly_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_23.04.20_2mf,801,15.43,,,15.43,0.12,,,,,,1,,0,,0,,
2020-06-20,retargeting_underwriting 180d_all_25-54_23.04.20_2mf,uk_retargeting_underwriting 180d_mfdfig_all_25-54_vid-zoom-icecream-V2-1:1_square-video_life insurance that takes some licking_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_23.04.20_2mf,438,9.4,,,9.4,0.23,,,,,,1,,0,,0,,
2020-06-19,"Post: ""Leggings, baggy t-shirt and a top knot? I might...""","Post: ""Leggings, baggy t-shirt and a top knot? I might...""","Post: ""Leggings, baggy t-shirt and a top knot? I might...""",1677,4.14,,,2.07,0.12,,,,,,2,,0,13,0,,4
2020-06-19,customers-ll-1pc_all-placements_exploding-myths,exploding-myths-1:1_video,pollenary_0-incubator-creative_wc-registration_uk,24076,190.36,1899-12-31,190.36,3.12,0.25,,2,,,,59,,0,,0.35,,3
2020-06-19,customers-ll-1pc_all-placements_swingers,swingers-1:1_video_DO-NOT-USE,pollenary_0-incubator-creative_wc-registration_uk,22881,191.13,1899-12-31,191.13,1.45,0.58,,7,,,,130,,0,2,1.07,,2
2020-06-19,customers-ll-5pc_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,10089,59.36,,,2.28,0.26,,,,,,25,,0,,0,,
2020-06-19,customers-ll-5pc_all-placements,vid-workout-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,19718,133.53,,,4.6,0.15,,2,,,,29,,0,1,0,,2
2020-06-19,customers-ll-5pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,6546,51.35,,,1.9,0.41,,2,,,,26,,0,1,0,,1
2020-06-19,customers-ltv-ll-5pc_all-placements,img-workout-static-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,5803,31.39,,,3.14,0.17,,,,,,10,,0,,0,,
2020-06-19,customers-ltv-ll-5pc_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,5177,28.1,,,3.12,0.17,,,,,,9,,0,,0,,
2020-06-19,customers-ltv-ll-5pc_all-placements,vid-workout-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,10251,63.98,,,3.76,0.17,,,,,,17,,0,1,0,,3
2020-06-19,customers-ltv-ll-5pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,7386,46.62,,,2.12,0.3,,1,,,,22,,0,1,0,,
2020-06-19,sign-ups-ll-5pc_all-placements,img-workout-static-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,4817,33.55,,,4.79,0.15,,1,,,,7,,0,,0,,
2020-06-19,sign-ups-ll-5pc_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,4198,25.53,,,1.96,0.31,,,,,,13,,0,,0,,
2020-06-19,sign-ups-ll-5pc_all-placements,vid-workout-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,7685,57.46,,,3.19,0.23,,,,,,18,,0,,0,,1
2020-06-19,sign-ups-ll-5pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1-5pc,10291,70.25,,,2.34,0.29,,1,,,,27,,0,,0,,
2020-06-19,customers-ll-1pc_all-placements,img-workout-static-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,11016,99.99,,,4.76,0.19,,,,,,20,,0,,0,,
2020-06-19,customers-ll-1pc_all-placements,vid-onhold-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,62098,596.17,,,5.52,0.17,1,5,,,,108,,0,,0,,
2020-06-19,customers-ll-1pc_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,24378,205.39,,,2.93,0.29,,,,,,70,,0,,0,,2
2020-06-19,customers-ll-1pc_all-placements,vid-workout-subtitled-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,17239,160.85,,,4.12,0.23,,2,,,,38,,0,,0,,1
2020-06-19,customers-ll-1pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,25224,241.93,,,3.56,0.27,,3,,,,67,,0,1,0,,1
2020-06-19,visitors-1_all-placements,static-1:1,pollenary_3-hot_wc-purchase_uk,542,10.86,,,5.43,0.37,,,,,,2,,0,,0,,
2020-06-19,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,654,21.02,,,2.34,1.38,,,,,,8,,0,,0,,
2020-06-19,visitors-1_all-placements,vid-toilet-roll-ad-1:1,pollenary_3-hot_wc-purchase_uk,216,4.61,,,,0,,,,,,,,0,,0,,
2020-06-19,visitors-1_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,304,7.64,,,1.09,2.3,,,,,,7,,0,,0,,
2020-06-19,visitors-1_all-placements,vid-trustpilot-jill-v2-1:1,pollenary_3-hot_wc-purchase_uk,70,1.66,,,1.66,1.43,,,,,,1,,0,,0,,
2020-06-19,visitors-1_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,636,19.23,,,2.4,1.26,,,,,,8,,0,,0,,
2020-06-19,visitors-1_all-placements,vid-zoom-icecream-V2-1:1,pollenary_3-hot_wc-purchase_uk,467,13.09,,,1.09,2.57,,,,,,11,,0,1,0,,
2020-06-19,retargeting_registration: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_registration: 60 & 90d_mfdfig_all_25-54_img-workout-static-1:1_square-image_the bet you don’t want to win_all_optroas_lp-3minutes_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,593,7.57,,,,0,,,,,,,,0,,0,,
2020-06-19,retargeting_suits happy: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_suits happy: 60 & 90d_mfdfig_all_25-54_img-workout-static-1:1_square-image_the bet you don’t want to win_all_optroas_lp-3minutes_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,78,1.08,,,,0,,,,,,,,0,,0,,
2020-06-19,retargeting_registration: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_registration: 60 & 90d_mfdfig_all_25-54_vid-onhold-original-1:1_video_you don't have to wait for life insurance_all_optco_lp-3minutes_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,385,10.31,,,10.31,0.26,,,,,,1,,0,,0,,
2020-06-19,retargeting_registration: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_registration: 60 & 90d_mfdfig_all_25-54_vid-toilet-roll-ad-1:1_square-video_rated excellent on trustpilot_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,288,9.21,,,,0,,,,,,,,0,,0,,
2020-06-19,retargeting_registration: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_registration: 60 & 90d_mfdfig_all_25-54_vid-trustpilot-charlotte-mickteltitles-V3-1:1_square-video_mick&tel to review our reviews weirdo alert_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,304,10.17,,,,0,,,,,,,,0,,0,,
2020-06-19,retargeting_registration: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_registration: 60 & 90d_mfdfig_all_25-54_vid-trustpilot-jill-v2-1:1_square-video_do you love us or hate us_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,109,2.41,,,2.41,0.92,,,,,,1,,0,,0,,
2020-06-19,retargeting_registration: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_registration: 60 & 90d_mfdfig_all_25-54_vid-tv-zoom-subtitled-1:1_square-video_as seen on telly_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,646,19.18,,,19.18,0.15,,,,,,1,,0,,0,,
2020-06-19,retargeting_registration: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_registration: 60 & 90d_mfdfig_all_25-54_vid-zoom-icecream-V2-1:1_square-video_life insurance that takes some licking_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,475,15.65,,,7.83,0.42,,,,,,2,,0,,0,,
2020-06-19,retargeting_suits happy: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_suits happy: 60 & 90d_mfdfig_all_25-54_vid-onhold-original-1:1_video_you don't have to wait for life insurance_all_optco_lp-3minutes_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,49,1.07,,,,0,,,,,,,,0,,0,,
2020-06-19,retargeting_suits happy: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_suits happy: 60 & 90d_mfdfig_all_25-54_vid-toilet-roll-ad-1:1_square-video_rated excellent on trustpilot_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,57,1.04,,,,0,,,,,,,,0,,0,,
2020-06-19,retargeting_suits happy: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_suits happy: 60 & 90d_mfdfig_all_25-54_vid-trustpilot-charlotte-mickteltitles-V3-1:1_square-video_mick&tel to review our reviews weirdo alert_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,87,2.11,,,,0,,,,,,,,0,,0,,
2020-06-19,retargeting_suits happy: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_suits happy: 60 & 90d_mfdfig_all_25-54_vid-trustpilot-jill-v2-1:1_square-video_do you love us or hate us_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,23,0.56,,,,0,,,,,,,,0,,0,,
2020-06-19,retargeting_suits happy: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_suits happy: 60 & 90d_mfdfig_all_25-54_vid-tv-zoom-subtitled-1:1_square-video_as seen on telly_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,112,2.19,,,,0,,,,,,,,0,,0,,
2020-06-19,retargeting_suits happy: 60 & 90d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_suits happy: 60 & 90d_mfdfig_all_25-54_vid-zoom-icecream-V2-1:1_square-video_life insurance that takes some licking_all_optroas_lp-asseenontelly_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,77,1.38,,,,0,,,,,,,,0,,0,,
2020-06-19,retargeting_top 25% visitors 30d_all_25-54_23.04.20_2mf_non-skullman-creatives,uk_retargeting_top 25% visitors 30d_mfdfig_all_25-54_img-workout-static-1:1_square-image_the bet you don’t want to win_all_optroas_lp-3minutes_ocpm,uk_optco_retargeting_audiencemix_mfdfig_admulti_pcmulti_homepage_20.05.20_2mf,1167,12.07,,,4.02,0.26,,1,,,,3,,0,,0,,
